m,trajs
240,"[(4, np.int64(1), 4), (4, np.int64(1), 5), (5, np.int64(1), 15), (15, np.int64(1), 25), (25, np.int64(1), 26), (26, np.int64(3), 26), (26, np.int64(3), 27), (27, np.int64(3), 26), (26, np.int64(3), 25), (25, np.int64(1), 35), (35, np.int64(1), 45), (45, np.int64(1), 55), (55, np.int64(1), 65), (65, np.int64(1), 75), (75, np.int64(4), 65), (65, np.int64(1), 64), (64, np.int64(1), 64), (64, np.int64(1), 64), (64, np.int64(1), 64), (64, np.int64(1), 64)]"
241,"[(1, np.int64(4), 2), (2, np.int64(4), 3), (3, np.int64(4), 3), (3, np.int64(4), 2), (2, np.int64(4), 3), (3, np.int64(4), 4), (4, np.int64(1), 14), (14, np.int64(1), 13), (13, np.int64(4), 13), (13, np.int64(4), 14), (14, np.int64(1), 24), (24, np.int64(1), 34), (34, np.int64(1), 44), (44, np.int64(1), 34), (34, np.int64(1), 44), (44, np.int64(1), 54), (54, np.int64(1), 64), (64, np.int64(1), 74), (74, np.int64(4), 64), (64, np.int64(1), 74)]"
242,"[(4, np.int64(1), 14), (14, np.int64(1), 24), (24, np.int64(1), 25), (25, np.int64(1), 35), (35, np.int64(1), 45), (45, np.int64(1), 55), (55, np.int64(1), 65), (65, np.int64(1), 55), (55, np.int64(1), 54), (54, np.int64(1), 54), (54, np.int64(1), 64), (64, np.int64(1), 64), (64, np.int64(1), 54), (54, np.int64(1), 55), (55, np.int64(1), 65), (65, np.int64(1), 75), (75, np.int64(4), 76), (76, np.int64(1), 86), (86, np.int64(4), 87), (87, np.int64(0), 87)]"
243,"[(4, np.int64(1), 14), (14, np.int64(1), 15), (15, np.int64(1), 15), (15, np.int64(1), 16), (16, np.int64(1), 26), (26, np.int64(3), 25), (25, np.int64(1), 35), (35, np.int64(1), 45), (45, np.int64(1), 55), (55, np.int64(1), 65), (65, np.int64(1), 75), (75, np.int64(4), 76), (76, np.int64(1), 77), (77, np.int64(1), 67), (67, np.int64(1), 77), (77, np.int64(1), 87), (87, np.int64(0), 87), (87, np.int64(0), 97), (97, np.int64(2), 97), (97, np.int64(2), 87)]"
244,"[(7, np.int64(3), 7), (7, np.int64(3), 6), (6, np.int64(1), 16), (16, np.int64(1), 26), (26, np.int64(3), 25), (25, np.int64(1), 26), (26, np.int64(3), 27), (27, np.int64(3), 26), (26, np.int64(3), 25), (25, np.int64(1), 35), (35, np.int64(1), 34), (34, np.int64(1), 34), (34, np.int64(1), 35), (35, np.int64(1), 45), (45, np.int64(1), 55), (55, np.int64(1), 55), (55, np.int64(1), 54), (54, np.int64(1), 64), (64, np.int64(1), 74), (74, np.int64(4), 75)]"
245,"[(1, np.int64(4), 2), (2, np.int64(4), 3), (3, np.int64(4), 4), (4, np.int64(1), 14), (14, np.int64(1), 24), (24, np.int64(1), 34), (34, np.int64(1), 35), (35, np.int64(1), 45), (45, np.int64(1), 55), (55, np.int64(1), 54), (54, np.int64(1), 55), (55, np.int64(1), 65), (65, np.int64(1), 66), (66, np.int64(1), 76), (76, np.int64(1), 86), (86, np.int64(4), 85), (85, np.int64(4), 86), (86, np.int64(4), 87), (87, np.int64(0), 88), (88, np.int64(3), 88)]"
246,"[(8, np.int64(3), 7), (7, np.int64(3), 17), (17, np.int64(1), 16), (16, np.int64(1), 17), (17, np.int64(1), 27), (27, np.int64(3), 17), (17, np.int64(1), 27), (27, np.int64(3), 26), (26, np.int64(3), 16), (16, np.int64(1), 17), (17, np.int64(1), 27), (27, np.int64(3), 26), (26, np.int64(3), 27), (27, np.int64(3), 26), (26, np.int64(3), 25), (25, np.int64(1), 35), (35, np.int64(1), 45), (45, np.int64(1), 55), (55, np.int64(1), 56), (56, np.int64(1), 57)]"
247,"[(4, np.int64(1), 5), (5, np.int64(1), 4), (4, np.int64(1), 14), (14, np.int64(1), 14), (14, np.int64(1), 24), (24, np.int64(1), 24), (24, np.int64(1), 14), (14, np.int64(1), 24), (24, np.int64(1), 14), (14, np.int64(1), 24), (24, np.int64(1), 34), (34, np.int64(1), 34), (34, np.int64(1), 44), (44, np.int64(1), 54), (54, np.int64(1), 64), (64, np.int64(1), 74), (74, np.int64(4), 74), (74, np.int64(4), 64), (64, np.int64(1), 74), (74, np.int64(4), 75)]"
248,"[(6, np.int64(1), 16), (16, np.int64(1), 17), (17, np.int64(1), 16), (16, np.int64(1), 26), (26, np.int64(3), 27), (27, np.int64(3), 26), (26, np.int64(3), 25), (25, np.int64(1), 35), (35, np.int64(1), 45), (45, np.int64(1), 55), (55, np.int64(1), 65), (65, np.int64(1), 75), (75, np.int64(4), 85), (85, np.int64(4), 86), (86, np.int64(4), 87), (87, np.int64(0), 87), (87, np.int64(0), 88), (88, np.int64(3), 98), (98, np.int64(2), 98), (98, np.int64(2), 97)]"
249,"[(9, np.int64(1), 9), (9, np.int64(1), 9), (9, np.int64(1), 9), (9, np.int64(1), 9), (9, np.int64(1), 19), (19, np.int64(1), 9), (9, np.int64(1), 9), (9, np.int64(1), 19), (19, np.int64(1), 29), (29, np.int64(3), 29), (29, np.int64(3), 28), (28, np.int64(3), 27), (27, np.int64(3), 28), (28, np.int64(3), 27), (27, np.int64(3), 26), (26, np.int64(3), 25), (25, np.int64(1), 35), (35, np.int64(1), 25), (25, np.int64(1), 35), (35, np.int64(1), 25)]"
250,"[(3, np.int64(4), 3), (3, np.int64(4), 4), (4, np.int64(1), 14), (14, np.int64(1), 24), (24, np.int64(1), 34), (34, np.int64(1), 34), (34, np.int64(1), 34), (34, np.int64(1), 44), (44, np.int64(1), 34), (34, np.int64(1), 44), (44, np.int64(1), 54), (54, np.int64(1), 54), (54, np.int64(1), 64), (64, np.int64(1), 74), (74, np.int64(4), 74), (74, np.int64(4), 75), (75, np.int64(4), 85), (85, np.int64(4), 86), (86, np.int64(4), 76), (76, np.int64(1), 86)]"
251,"[(1, np.int64(4), 2), (2, np.int64(4), 12), (12, np.int64(4), 12), (12, np.int64(4), 13), (13, np.int64(4), 3), (3, np.int64(4), 13), (13, np.int64(4), 14), (14, np.int64(1), 13), (13, np.int64(4), 14), (14, np.int64(1), 24), (24, np.int64(1), 24), (24, np.int64(1), 23), (23, np.int64(4), 24), (24, np.int64(1), 24), (24, np.int64(1), 34), (34, np.int64(1), 44), (44, np.int64(1), 54), (54, np.int64(1), 64), (64, np.int64(1), 74), (74, np.int64(4), 64)]"
252,"[(2, np.int64(4), 3), (3, np.int64(4), 4), (4, np.int64(1), 14), (14, np.int64(1), 14), (14, np.int64(1), 24), (24, np.int64(1), 23), (23, np.int64(4), 24), (24, np.int64(1), 34), (34, np.int64(1), 44), (44, np.int64(1), 44), (44, np.int64(1), 54), (54, np.int64(1), 64), (64, np.int64(1), 74), (74, np.int64(4), 75), (75, np.int64(4), 76), (76, np.int64(1), 86), (86, np.int64(4), 87), (87, np.int64(0), 77), (77, np.int64(1), 77), (77, np.int64(1), 67)]"
253,"[(9, np.int64(1), 19), (19, np.int64(1), 29), (29, np.int64(3), 28), (28, np.int64(3), 27), (27, np.int64(3), 26), (26, np.int64(3), 26), (26, np.int64(3), 26), (26, np.int64(3), 16), (16, np.int64(1), 26), (26, np.int64(3), 25), (25, np.int64(1), 24), (24, np.int64(1), 34), (34, np.int64(1), 44), (44, np.int64(1), 54), (54, np.int64(1), 54), (54, np.int64(1), 64), (64, np.int64(1), 74), (74, np.int64(4), 75), (75, np.int64(4), 85), (85, np.int64(4), 86)]"
254,"[(7, np.int64(3), 6), (6, np.int64(1), 16), (16, np.int64(1), 26), (26, np.int64(3), 25), (25, np.int64(1), 35), (35, np.int64(1), 45), (45, np.int64(1), 55), (55, np.int64(1), 55), (55, np.int64(1), 65), (65, np.int64(1), 75), (75, np.int64(4), 76), (76, np.int64(1), 86), (86, np.int64(4), 85), (85, np.int64(4), 95), (95, np.int64(4), 96), (96, np.int64(2), 96), (96, np.int64(2), 96), (96, np.int64(2), 86), (86, np.int64(4), 87), (87, np.int64(0), 88)]"
255,"[(8, np.int64(3), 8), (8, np.int64(3), 7), (7, np.int64(3), 8), (8, np.int64(3), 7), (7, np.int64(3), 7), (7, np.int64(3), 8), (8, np.int64(3), 7), (7, np.int64(3), 17), (17, np.int64(1), 27), (27, np.int64(3), 26), (26, np.int64(3), 25), (25, np.int64(1), 35), (35, np.int64(1), 45), (45, np.int64(1), 45), (45, np.int64(1), 55), (55, np.int64(1), 54), (54, np.int64(1), 54), (54, np.int64(1), 64), (64, np.int64(1), 74), (74, np.int64(4), 75)]"
256,"[(1, np.int64(4), 2), (2, np.int64(4), 3), (3, np.int64(4), 4), (4, np.int64(1), 4), (4, np.int64(1), 5), (5, np.int64(1), 15), (15, np.int64(1), 14), (14, np.int64(1), 24), (24, np.int64(1), 23), (23, np.int64(4), 24), (24, np.int64(1), 25), (25, np.int64(1), 35), (35, np.int64(1), 45), (45, np.int64(1), 55), (55, np.int64(1), 65), (65, np.int64(1), 75), (75, np.int64(4), 74), (74, np.int64(4), 84), (84, np.int64(4), 85), (85, np.int64(4), 85)]"
257,"[(6, np.int64(1), 16), (16, np.int64(1), 26), (26, np.int64(3), 27), (27, np.int64(3), 26), (26, np.int64(3), 26), (26, np.int64(3), 25), (25, np.int64(1), 35), (35, np.int64(1), 45), (45, np.int64(1), 55), (55, np.int64(1), 65), (65, np.int64(1), 75), (75, np.int64(4), 65), (65, np.int64(1), 75), (75, np.int64(4), 65), (65, np.int64(1), 66), (66, np.int64(1), 76), (76, np.int64(1), 86), (86, np.int64(4), 86), (86, np.int64(4), 87), (87, np.int64(0), 87)]"
258,"[(2, np.int64(4), 3), (3, np.int64(4), 2), (2, np.int64(4), 2), (2, np.int64(4), 12), (12, np.int64(4), 13), (13, np.int64(4), 3), (3, np.int64(4), 4), (4, np.int64(1), 14), (14, np.int64(1), 4), (4, np.int64(1), 5), (5, np.int64(1), 15), (15, np.int64(1), 25), (25, np.int64(1), 35), (35, np.int64(1), 45), (45, np.int64(1), 44), (44, np.int64(1), 44), (44, np.int64(1), 54), (54, np.int64(1), 54), (54, np.int64(1), 64), (64, np.int64(1), 64)]"
259,"[(7, np.int64(3), 7), (7, np.int64(3), 6), (6, np.int64(1), 16), (16, np.int64(1), 26), (26, np.int64(3), 25), (25, np.int64(1), 35), (35, np.int64(1), 45), (45, np.int64(1), 55), (55, np.int64(1), 54), (54, np.int64(1), 64), (64, np.int64(1), 74), (74, np.int64(4), 84), (84, np.int64(4), 85), (85, np.int64(4), 86), (86, np.int64(4), 86), (86, np.int64(4), 87), (87, np.int64(0), 87), (87, np.int64(0), 87), (87, np.int64(0), 88), (88, np.int64(3), 87)]"
260,"[(4, np.int64(1), 4), (4, np.int64(1), 14), (14, np.int64(1), 24), (24, np.int64(1), 34), (34, np.int64(1), 44), (44, np.int64(1), 34), (34, np.int64(1), 44), (44, np.int64(1), 54), (54, np.int64(1), 55), (55, np.int64(1), 54), (54, np.int64(1), 44), (44, np.int64(1), 45), (45, np.int64(1), 55), (55, np.int64(1), 65), (65, np.int64(1), 75), (75, np.int64(4), 75), (75, np.int64(4), 76), (76, np.int64(1), 66), (66, np.int64(1), 76), (76, np.int64(1), 86)]"
261,"[(9, np.int64(1), 19), (19, np.int64(1), 29), (29, np.int64(3), 19), (19, np.int64(1), 29), (29, np.int64(3), 29), (29, np.int64(3), 28), (28, np.int64(3), 28), (28, np.int64(3), 27), (27, np.int64(3), 26), (26, np.int64(3), 16), (16, np.int64(1), 17), (17, np.int64(1), 27), (27, np.int64(3), 27), (27, np.int64(3), 27), (27, np.int64(3), 27), (27, np.int64(3), 27), (27, np.int64(3), 27), (27, np.int64(3), 27), (27, np.int64(3), 26), (26, np.int64(3), 26)]"
262,"[(7, np.int64(3), 6), (6, np.int64(1), 6), (6, np.int64(1), 16), (16, np.int64(1), 26), (26, np.int64(3), 26), (26, np.int64(3), 16), (16, np.int64(1), 26), (26, np.int64(3), 25), (25, np.int64(1), 15), (15, np.int64(1), 25), (25, np.int64(1), 35), (35, np.int64(1), 45), (45, np.int64(1), 46), (46, np.int64(1), 56), (56, np.int64(1), 57), (57, np.int64(1), 67), (67, np.int64(1), 77), (77, np.int64(1), 87), (87, np.int64(0), 77), (77, np.int64(1), 87)]"
263,"[(1, np.int64(4), 2), (2, np.int64(4), 3), (3, np.int64(4), 4), (4, np.int64(1), 3), (3, np.int64(4), 3), (3, np.int64(4), 4), (4, np.int64(1), 3), (3, np.int64(4), 4), (4, np.int64(1), 14), (14, np.int64(1), 24), (24, np.int64(1), 14), (14, np.int64(1), 24), (24, np.int64(1), 34), (34, np.int64(1), 35), (35, np.int64(1), 45), (45, np.int64(1), 55), (55, np.int64(1), 54), (54, np.int64(1), 44), (44, np.int64(1), 44), (44, np.int64(1), 54)]"
264,"[(7, np.int64(3), 6), (6, np.int64(1), 16), (16, np.int64(1), 26), (26, np.int64(3), 25), (25, np.int64(1), 35), (35, np.int64(1), 25), (25, np.int64(1), 24), (24, np.int64(1), 34), (34, np.int64(1), 44), (44, np.int64(1), 54), (54, np.int64(1), 64), (64, np.int64(1), 74), (74, np.int64(4), 75), (75, np.int64(4), 76), (76, np.int64(1), 86), (86, np.int64(4), 87), (87, np.int64(0), 87), (87, np.int64(0), 77), (77, np.int64(1), 87), (87, np.int64(0), 87)]"
265,"[(7, np.int64(3), 7), (7, np.int64(3), 6), (6, np.int64(1), 7), (7, np.int64(3), 6), (6, np.int64(1), 16), (16, np.int64(1), 15), (15, np.int64(1), 25), (25, np.int64(1), 15), (15, np.int64(1), 5), (5, np.int64(1), 15), (15, np.int64(1), 25), (25, np.int64(1), 24), (24, np.int64(1), 23), (23, np.int64(4), 24), (24, np.int64(1), 25), (25, np.int64(1), 35), (35, np.int64(1), 45), (45, np.int64(1), 46), (46, np.int64(1), 45), (45, np.int64(1), 55)]"
266,"[(2, np.int64(4), 1), (1, np.int64(4), 2), (2, np.int64(4), 2), (2, np.int64(4), 3), (3, np.int64(4), 3), (3, np.int64(4), 4), (4, np.int64(1), 14), (14, np.int64(1), 24), (24, np.int64(1), 24), (24, np.int64(1), 14), (14, np.int64(1), 24), (24, np.int64(1), 34), (34, np.int64(1), 44), (44, np.int64(1), 34), (34, np.int64(1), 44), (44, np.int64(1), 54), (54, np.int64(1), 64), (64, np.int64(1), 74), (74, np.int64(4), 75), (75, np.int64(4), 76)]"
267,"[(4, np.int64(1), 5), (5, np.int64(1), 6), (6, np.int64(1), 6), (6, np.int64(1), 16), (16, np.int64(1), 26), (26, np.int64(3), 16), (16, np.int64(1), 26), (26, np.int64(3), 27), (27, np.int64(3), 26), (26, np.int64(3), 25), (25, np.int64(1), 35), (35, np.int64(1), 34), (34, np.int64(1), 44), (44, np.int64(1), 44), (44, np.int64(1), 34), (34, np.int64(1), 44), (44, np.int64(1), 54), (54, np.int64(1), 64), (64, np.int64(1), 74), (74, np.int64(4), 64)]"
268,"[(0, np.int64(4), 1), (1, np.int64(4), 2), (2, np.int64(4), 3), (3, np.int64(4), 4), (4, np.int64(1), 14), (14, np.int64(1), 24), (24, np.int64(1), 14), (14, np.int64(1), 15), (15, np.int64(1), 15), (15, np.int64(1), 25), (25, np.int64(1), 35), (35, np.int64(1), 34), (34, np.int64(1), 44), (44, np.int64(1), 54), (54, np.int64(1), 64), (64, np.int64(1), 65), (65, np.int64(1), 75), (75, np.int64(4), 85), (85, np.int64(4), 86), (86, np.int64(4), 76)]"
269,"[(0, np.int64(4), 0), (0, np.int64(4), 10), (10, np.int64(2), 10), (10, np.int64(2), 10), (10, np.int64(2), 0), (0, np.int64(4), 1), (1, np.int64(4), 1), (1, np.int64(4), 1), (1, np.int64(4), 2), (2, np.int64(4), 1), (1, np.int64(4), 0), (0, np.int64(4), 10), (10, np.int64(2), 0), (0, np.int64(4), 1), (1, np.int64(4), 2), (2, np.int64(4), 2), (2, np.int64(4), 3), (3, np.int64(4), 3), (3, np.int64(4), 4), (4, np.int64(1), 5)]"
270,"[(1, np.int64(4), 11), (11, np.int64(4), 11), (11, np.int64(4), 12), (12, np.int64(4), 12), (12, np.int64(4), 13), (13, np.int64(4), 14), (14, np.int64(1), 24), (24, np.int64(1), 34), (34, np.int64(1), 24), (24, np.int64(1), 34), (34, np.int64(1), 44), (44, np.int64(1), 54), (54, np.int64(1), 64), (64, np.int64(1), 74), (74, np.int64(4), 75), (75, np.int64(4), 74), (74, np.int64(4), 84), (84, np.int64(4), 85), (85, np.int64(4), 85), (85, np.int64(4), 84)]"
271,"[(0, np.int64(4), 10), (10, np.int64(2), 0), (0, np.int64(4), 1), (1, np.int64(4), 0), (0, np.int64(4), 0), (0, np.int64(4), 1), (1, np.int64(4), 2), (2, np.int64(4), 3), (3, np.int64(4), 4), (4, np.int64(1), 14), (14, np.int64(1), 24), (24, np.int64(1), 24), (24, np.int64(1), 34), (34, np.int64(1), 34), (34, np.int64(1), 44), (44, np.int64(1), 54), (54, np.int64(1), 64), (64, np.int64(1), 74), (74, np.int64(4), 75), (75, np.int64(4), 65)]"
272,"[(3, np.int64(4), 3), (3, np.int64(4), 4), (4, np.int64(1), 14), (14, np.int64(1), 24), (24, np.int64(1), 23), (23, np.int64(4), 24), (24, np.int64(1), 34), (34, np.int64(1), 44), (44, np.int64(1), 45), (45, np.int64(1), 45), (45, np.int64(1), 44), (44, np.int64(1), 54), (54, np.int64(1), 64), (64, np.int64(1), 74), (74, np.int64(4), 75), (75, np.int64(4), 76), (76, np.int64(1), 86), (86, np.int64(4), 87), (87, np.int64(0), 87), (87, np.int64(0), 87)]"
273,"[(4, np.int64(1), 14), (14, np.int64(1), 15), (15, np.int64(1), 5), (5, np.int64(1), 5), (5, np.int64(1), 15), (15, np.int64(1), 25), (25, np.int64(1), 35), (35, np.int64(1), 45), (45, np.int64(1), 55), (55, np.int64(1), 65), (65, np.int64(1), 75), (75, np.int64(4), 76), (76, np.int64(1), 77), (77, np.int64(1), 87), (87, np.int64(0), 86), (86, np.int64(4), 87), (87, np.int64(0), 87), (87, np.int64(0), 88), (88, np.int64(3), 87), (87, np.int64(0), 87)]"
274,"[(5, np.int64(1), 6), (6, np.int64(1), 5), (5, np.int64(1), 5), (5, np.int64(1), 15), (15, np.int64(1), 25), (25, np.int64(1), 35), (35, np.int64(1), 35), (35, np.int64(1), 45), (45, np.int64(1), 55), (55, np.int64(1), 65), (65, np.int64(1), 55), (55, np.int64(1), 65), (65, np.int64(1), 55), (55, np.int64(1), 55), (55, np.int64(1), 65), (65, np.int64(1), 75), (75, np.int64(4), 76), (76, np.int64(1), 77), (77, np.int64(1), 67), (67, np.int64(1), 67)]"
275,"[(0, np.int64(4), 0), (0, np.int64(4), 1), (1, np.int64(4), 2), (2, np.int64(4), 1), (1, np.int64(4), 0), (0, np.int64(4), 1), (1, np.int64(4), 2), (2, np.int64(4), 3), (3, np.int64(4), 4), (4, np.int64(1), 3), (3, np.int64(4), 3), (3, np.int64(4), 4), (4, np.int64(1), 4), (4, np.int64(1), 14), (14, np.int64(1), 24), (24, np.int64(1), 34), (34, np.int64(1), 44), (44, np.int64(1), 54), (54, np.int64(1), 64), (64, np.int64(1), 65)]"
276,"[(0, np.int64(4), 10), (10, np.int64(2), 0), (0, np.int64(4), 0), (0, np.int64(4), 1), (1, np.int64(4), 2), (2, np.int64(4), 3), (3, np.int64(4), 13), (13, np.int64(4), 14), (14, np.int64(1), 15), (15, np.int64(1), 25), (25, np.int64(1), 24), (24, np.int64(1), 34), (34, np.int64(1), 44), (44, np.int64(1), 54), (54, np.int64(1), 55), (55, np.int64(1), 65), (65, np.int64(1), 64), (64, np.int64(1), 65), (65, np.int64(1), 55), (55, np.int64(1), 65)]"
277,"[(6, np.int64(1), 5), (5, np.int64(1), 15), (15, np.int64(1), 25), (25, np.int64(1), 25), (25, np.int64(1), 25), (25, np.int64(1), 35), (35, np.int64(1), 45), (45, np.int64(1), 55), (55, np.int64(1), 65), (65, np.int64(1), 75), (75, np.int64(4), 74), (74, np.int64(4), 75), (75, np.int64(4), 85), (85, np.int64(4), 75), (75, np.int64(4), 76), (76, np.int64(1), 86), (86, np.int64(4), 96), (96, np.int64(2), 86), (86, np.int64(4), 87), (87, np.int64(0), 87)]"
278,"[(1, np.int64(4), 2), (2, np.int64(4), 3), (3, np.int64(4), 4), (4, np.int64(1), 5), (5, np.int64(1), 15), (15, np.int64(1), 25), (25, np.int64(1), 35), (35, np.int64(1), 25), (25, np.int64(1), 35), (35, np.int64(1), 45), (45, np.int64(1), 44), (44, np.int64(1), 34), (34, np.int64(1), 35), (35, np.int64(1), 45), (45, np.int64(1), 55), (55, np.int64(1), 65), (65, np.int64(1), 75), (75, np.int64(4), 85), (85, np.int64(4), 95), (95, np.int64(4), 96)]"
279,"[(9, np.int64(1), 19), (19, np.int64(1), 29), (29, np.int64(3), 19), (19, np.int64(1), 29), (29, np.int64(3), 28), (28, np.int64(3), 28), (28, np.int64(3), 27), (27, np.int64(3), 26), (26, np.int64(3), 27), (27, np.int64(3), 27), (27, np.int64(3), 26), (26, np.int64(3), 25), (25, np.int64(1), 26), (26, np.int64(3), 25), (25, np.int64(1), 24), (24, np.int64(1), 34), (34, np.int64(1), 44), (44, np.int64(1), 54), (54, np.int64(1), 64), (64, np.int64(1), 74)]"
280,"[(4, np.int64(1), 14), (14, np.int64(1), 24), (24, np.int64(1), 34), (34, np.int64(1), 44), (44, np.int64(1), 54), (54, np.int64(1), 54), (54, np.int64(1), 44), (44, np.int64(1), 45), (45, np.int64(1), 55), (55, np.int64(1), 65), (65, np.int64(1), 75), (75, np.int64(4), 76), (76, np.int64(1), 75), (75, np.int64(4), 76), (76, np.int64(1), 66), (66, np.int64(1), 76), (76, np.int64(1), 76), (76, np.int64(1), 86), (86, np.int64(4), 85), (85, np.int64(4), 86)]"
281,"[(2, np.int64(4), 3), (3, np.int64(4), 4), (4, np.int64(1), 14), (14, np.int64(1), 14), (14, np.int64(1), 24), (24, np.int64(1), 34), (34, np.int64(1), 34), (34, np.int64(1), 24), (24, np.int64(1), 34), (34, np.int64(1), 44), (44, np.int64(1), 54), (54, np.int64(1), 64), (64, np.int64(1), 74), (74, np.int64(4), 64), (64, np.int64(1), 74), (74, np.int64(4), 75), (75, np.int64(4), 76), (76, np.int64(1), 86), (86, np.int64(4), 87), (87, np.int64(0), 87)]"
282,"[(4, np.int64(1), 14), (14, np.int64(1), 4), (4, np.int64(1), 14), (14, np.int64(1), 24), (24, np.int64(1), 34), (34, np.int64(1), 44), (44, np.int64(1), 54), (54, np.int64(1), 64), (64, np.int64(1), 74), (74, np.int64(4), 74), (74, np.int64(4), 75), (75, np.int64(4), 74), (74, np.int64(4), 84), (84, np.int64(4), 85), (85, np.int64(4), 84), (84, np.int64(4), 85), (85, np.int64(4), 86), (86, np.int64(4), 87), (87, np.int64(0), 87), (87, np.int64(0), 87)]"
283,"[(2, np.int64(4), 3), (3, np.int64(4), 4), (4, np.int64(1), 14), (14, np.int64(1), 24), (24, np.int64(1), 34), (34, np.int64(1), 24), (24, np.int64(1), 14), (14, np.int64(1), 24), (24, np.int64(1), 25), (25, np.int64(1), 35), (35, np.int64(1), 45), (45, np.int64(1), 55), (55, np.int64(1), 54), (54, np.int64(1), 64), (64, np.int64(1), 54), (54, np.int64(1), 64), (64, np.int64(1), 54), (54, np.int64(1), 64), (64, np.int64(1), 64), (64, np.int64(1), 74)]"
284,"[(5, np.int64(1), 4), (4, np.int64(1), 14), (14, np.int64(1), 24), (24, np.int64(1), 34), (34, np.int64(1), 24), (24, np.int64(1), 34), (34, np.int64(1), 24), (24, np.int64(1), 23), (23, np.int64(4), 24), (24, np.int64(1), 24), (24, np.int64(1), 14), (14, np.int64(1), 13), (13, np.int64(4), 12), (12, np.int64(4), 13), (13, np.int64(4), 14), (14, np.int64(1), 24), (24, np.int64(1), 24), (24, np.int64(1), 34), (34, np.int64(1), 44), (44, np.int64(1), 54)]"
285,"[(7, np.int64(3), 6), (6, np.int64(1), 16), (16, np.int64(1), 6), (6, np.int64(1), 16), (16, np.int64(1), 16), (16, np.int64(1), 15), (15, np.int64(1), 25), (25, np.int64(1), 26), (26, np.int64(3), 25), (25, np.int64(1), 35), (35, np.int64(1), 45), (45, np.int64(1), 55), (55, np.int64(1), 55), (55, np.int64(1), 65), (65, np.int64(1), 65), (65, np.int64(1), 75), (75, np.int64(4), 75), (75, np.int64(4), 76), (76, np.int64(1), 86), (86, np.int64(4), 87)]"
286,"[(5, np.int64(1), 15), (15, np.int64(1), 25), (25, np.int64(1), 26), (26, np.int64(3), 25), (25, np.int64(1), 35), (35, np.int64(1), 45), (45, np.int64(1), 55), (55, np.int64(1), 55), (55, np.int64(1), 56), (56, np.int64(1), 66), (66, np.int64(1), 76), (76, np.int64(1), 77), (77, np.int64(1), 87), (87, np.int64(0), 87), (87, np.int64(0), 86), (86, np.int64(4), 87), (87, np.int64(0), 87), (87, np.int64(0), 87), (87, np.int64(0), 87), (87, np.int64(0), 97)]"
287,"[(9, np.int64(1), 19), (19, np.int64(1), 19), (19, np.int64(1), 19), (19, np.int64(1), 18), (18, np.int64(1), 8), (8, np.int64(3), 7), (7, np.int64(3), 6), (6, np.int64(1), 16), (16, np.int64(1), 26), (26, np.int64(3), 25), (25, np.int64(1), 35), (35, np.int64(1), 35), (35, np.int64(1), 45), (45, np.int64(1), 35), (35, np.int64(1), 25), (25, np.int64(1), 24), (24, np.int64(1), 34), (34, np.int64(1), 44), (44, np.int64(1), 44), (44, np.int64(1), 44)]"
288,"[(8, np.int64(3), 18), (18, np.int64(1), 17), (17, np.int64(1), 17), (17, np.int64(1), 16), (16, np.int64(1), 26), (26, np.int64(3), 27), (27, np.int64(3), 26), (26, np.int64(3), 25), (25, np.int64(1), 35), (35, np.int64(1), 45), (45, np.int64(1), 55), (55, np.int64(1), 65), (65, np.int64(1), 75), (75, np.int64(4), 76), (76, np.int64(1), 86), (86, np.int64(4), 86), (86, np.int64(4), 86), (86, np.int64(4), 96), (96, np.int64(2), 86), (86, np.int64(4), 87)]"
289,"[(9, np.int64(1), 19), (19, np.int64(1), 29), (29, np.int64(3), 28), (28, np.int64(3), 27), (27, np.int64(3), 26), (26, np.int64(3), 25), (25, np.int64(1), 26), (26, np.int64(3), 25), (25, np.int64(1), 35), (35, np.int64(1), 45), (45, np.int64(1), 55), (55, np.int64(1), 45), (45, np.int64(1), 44), (44, np.int64(1), 34), (34, np.int64(1), 24), (24, np.int64(1), 34), (34, np.int64(1), 44), (44, np.int64(1), 54), (54, np.int64(1), 64), (64, np.int64(1), 74)]"
290,"[(8, np.int64(3), 7), (7, np.int64(3), 17), (17, np.int64(1), 27), (27, np.int64(3), 26), (26, np.int64(3), 26), (26, np.int64(3), 16), (16, np.int64(1), 26), (26, np.int64(3), 25), (25, np.int64(1), 15), (15, np.int64(1), 25), (25, np.int64(1), 25), (25, np.int64(1), 26), (26, np.int64(3), 25), (25, np.int64(1), 35), (35, np.int64(1), 45), (45, np.int64(1), 55), (55, np.int64(1), 56), (56, np.int64(1), 56), (56, np.int64(1), 66), (66, np.int64(1), 66)]"
291,"[(2, np.int64(4), 3), (3, np.int64(4), 4), (4, np.int64(1), 14), (14, np.int64(1), 24), (24, np.int64(1), 34), (34, np.int64(1), 44), (44, np.int64(1), 45), (45, np.int64(1), 55), (55, np.int64(1), 65), (65, np.int64(1), 66), (66, np.int64(1), 65), (65, np.int64(1), 75), (75, np.int64(4), 76), (76, np.int64(1), 75), (75, np.int64(4), 74), (74, np.int64(4), 75), (75, np.int64(4), 85), (85, np.int64(4), 86), (86, np.int64(4), 86), (86, np.int64(4), 87)]"
