m,trajs
149,"[(6, 3, 7), (7, 3, 6), (6, 3, 5), (5, 1, 4), (4, 1, 3), (3, 4, 4), (4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 74), (74, 4, 75), (75, 4, 76), (76, 1, 77), (77, 1, 67), (67, 1, 67), (67, 1, 77)]"
150,"[(2, 4, 3), (3, 4, 4), (4, 1, 14), (14, 1, 13), (13, 4, 14), (14, 1, 4), (4, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 56), (56, 1, 57), (57, 1, 56), (56, 1, 66), (66, 1, 67), (67, 1, 66), (66, 1, 65)]"
151,"[(6, 3, 5), (5, 1, 15), (15, 1, 15), (15, 1, 16), (16, 3, 15), (15, 1, 5), (5, 1, 5), (5, 1, 5), (5, 1, 6), (6, 3, 6), (6, 3, 7), (7, 3, 6), (6, 3, 6), (6, 3, 6), (6, 3, 7), (7, 3, 17), (17, 3, 16), (16, 3, 6), (6, 3, 6), (6, 3, 5)]"
152,"[(1, 4, 2), (2, 4, 3), (3, 4, 3), (3, 4, 4), (4, 1, 3), (3, 4, 2), (2, 4, 3), (3, 4, 4), (4, 1, 14), (14, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 56), (56, 1, 66), (66, 1, 76), (76, 1, 86), (86, 4, 87)]"
153,"[(7, 3, 6), (6, 3, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 56), (56, 1, 66), (66, 1, 65), (65, 1, 75), (75, 4, 74), (74, 4, 75), (75, 4, 76), (76, 1, 86), (86, 4, 86), (86, 4, 85), (85, 4, 85), (85, 4, 85), (85, 4, 86)]"
154,"[(3, 4, 4), (4, 1, 3), (3, 4, 4), (4, 1, 3), (3, 4, 2), (2, 4, 3), (3, 4, 3), (3, 4, 4), (4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 75), (75, 4, 76), (76, 1, 86), (86, 4, 87), (87, 0, 87)]"
155,"[(5, 1, 15), (15, 1, 14), (14, 1, 24), (24, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 44), (44, 1, 34), (34, 1, 34), (34, 1, 44), (44, 1, 44), (44, 1, 45), (45, 1, 44), (44, 1, 54), (54, 1, 44), (44, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 54)]"
156,"[(7, 3, 6), (6, 3, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 65), (65, 1, 66), (66, 1, 76), (76, 1, 76), (76, 1, 86), (86, 4, 85), (85, 4, 85), (85, 4, 95), (95, 4, 96), (96, 2, 95), (95, 4, 96)]"
157,"[(3, 4, 2), (2, 4, 3), (3, 4, 2), (2, 4, 12), (12, 4, 13), (13, 4, 23), (23, 4, 23), (23, 4, 23), (23, 4, 23), (23, 4, 24), (24, 1, 23), (23, 4, 24), (24, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 54), (54, 1, 64), (64, 1, 54), (54, 1, 44), (44, 1, 54)]"
158,"[(1, 4, 2), (2, 4, 1), (1, 4, 2), (2, 4, 3), (3, 4, 2), (2, 4, 3), (3, 4, 4), (4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 44), (44, 1, 54), (54, 1, 54), (54, 1, 55), (55, 1, 65), (65, 1, 66), (66, 1, 76), (76, 1, 86), (86, 4, 76)]"
159,"[(6, 3, 7), (7, 3, 6), (6, 3, 16), (16, 3, 26), (26, 3, 26), (26, 3, 25), (25, 1, 15), (15, 1, 25), (25, 1, 25), (25, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 74), (74, 4, 75), (75, 4, 65), (65, 1, 75), (75, 4, 76)]"
160,"[(6, 3, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 34), (34, 1, 44), (44, 1, 44), (44, 1, 34), (34, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 75), (75, 4, 85), (85, 4, 86), (86, 4, 87), (87, 0, 87), (87, 0, 87), (87, 0, 88)]"
161,"[(9, 3, 9), (9, 3, 8), (8, 3, 8), (8, 3, 9), (9, 3, 8), (8, 3, 8), (8, 3, 7), (7, 3, 6), (6, 3, 5), (5, 1, 4), (4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 34), (34, 1, 24), (24, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 55)]"
162,"[(0, 4, 10), (10, 2, 0), (0, 4, 0), (0, 4, 1), (1, 4, 2), (2, 4, 2), (2, 4, 3), (3, 4, 4), (4, 1, 14), (14, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 66), (66, 1, 76), (76, 1, 66), (66, 1, 76)]"
163,"[(2, 4, 3), (3, 4, 4), (4, 1, 4), (4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 1, 86), (86, 4, 76), (76, 1, 86), (86, 4, 87), (87, 0, 87), (87, 0, 97), (97, 2, 87), (87, 0, 77)]"
164,"[(7, 3, 7), (7, 3, 7), (7, 3, 6), (6, 3, 6), (6, 3, 5), (5, 1, 15), (15, 1, 25), (25, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 1, 86), (86, 4, 86), (86, 4, 76), (76, 1, 75), (75, 4, 74), (74, 4, 75)]"
165,"[(3, 4, 2), (2, 4, 3), (3, 4, 4), (4, 1, 14), (14, 1, 24), (24, 1, 14), (14, 1, 24), (24, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 35), (35, 1, 34), (34, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 56), (56, 1, 66), (66, 1, 76), (76, 1, 66), (66, 1, 76)]"
166,"[(6, 3, 6), (6, 3, 5), (5, 1, 15), (15, 1, 15), (15, 1, 14), (14, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 35), (35, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 35), (35, 1, 45), (45, 1, 44), (44, 1, 34), (34, 1, 35), (35, 1, 45)]"
167,"[(4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 45), (45, 1, 55), (55, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 84), (84, 4, 85), (85, 4, 95), (95, 4, 94), (94, 4, 84), (84, 4, 85), (85, 4, 86), (86, 4, 87), (87, 0, 77), (77, 1, 78), (78, 1, 88)]"
168,"[(3, 4, 13), (13, 4, 12), (12, 4, 13), (13, 4, 14), (14, 1, 24), (24, 1, 34), (34, 1, 35), (35, 1, 35), (35, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 64), (64, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 74), (74, 4, 75), (75, 4, 76)]"
169,"[(4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 44), (44, 1, 54), (54, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 75), (75, 4, 76), (76, 1, 76), (76, 1, 76), (76, 1, 86), (86, 4, 85), (85, 4, 95), (95, 4, 94), (94, 4, 95), (95, 4, 96)]"
170,"[(1, 4, 2), (2, 4, 3), (3, 4, 3), (3, 4, 4), (4, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 24), (24, 1, 23), (23, 4, 13), (13, 4, 12), (12, 4, 13), (13, 4, 3), (3, 4, 4), (4, 1, 14), (14, 1, 13), (13, 4, 13), (13, 4, 14), (14, 1, 24), (24, 1, 34)]"
171,"[(2, 4, 3), (3, 4, 3), (3, 4, 4), (4, 1, 4), (4, 1, 5), (5, 1, 5), (5, 1, 4), (4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 64), (64, 1, 64), (64, 1, 74), (74, 4, 84), (84, 4, 85), (85, 4, 84), (84, 4, 85)]"
172,"[(2, 4, 3), (3, 4, 4), (4, 1, 4), (4, 1, 14), (14, 1, 24), (24, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 45), (45, 1, 55), (55, 1, 56), (56, 1, 46), (46, 1, 56), (56, 1, 66), (66, 1, 76), (76, 1, 75), (75, 4, 76), (76, 1, 86), (86, 4, 85), (85, 4, 75)]"
173,"[(4, 1, 4), (4, 1, 14), (14, 1, 24), (24, 1, 14), (14, 1, 4), (4, 1, 14), (14, 1, 24), (24, 1, 23), (23, 4, 24), (24, 1, 24), (24, 1, 25), (25, 1, 35), (35, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 64), (64, 1, 74), (74, 4, 75), (75, 4, 76)]"
174,"[(9, 3, 8), (8, 3, 8), (8, 3, 7), (7, 3, 7), (7, 3, 6), (6, 3, 6), (6, 3, 5), (5, 1, 6), (6, 3, 5), (5, 1, 5), (5, 1, 5), (5, 1, 15), (15, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 15), (15, 1, 25), (25, 1, 25), (25, 1, 24), (24, 1, 34)]"
175,"[(3, 4, 4), (4, 1, 14), (14, 1, 24), (24, 1, 14), (14, 1, 4), (4, 1, 3), (3, 4, 13), (13, 4, 12), (12, 4, 13), (13, 4, 14), (14, 1, 24), (24, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 64), (64, 1, 74)]"
176,"[(6, 3, 5), (5, 1, 6), (6, 3, 7), (7, 3, 6), (6, 3, 6), (6, 3, 6), (6, 3, 5), (5, 1, 6), (6, 3, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 55), (55, 1, 56), (56, 1, 66), (66, 1, 76)]"
177,"[(0, 4, 1), (1, 4, 2), (2, 4, 3), (3, 4, 4), (4, 1, 3), (3, 4, 4), (4, 1, 3), (3, 4, 4), (4, 1, 14), (14, 1, 13), (13, 4, 14), (14, 1, 24), (24, 1, 34), (34, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 56), (56, 1, 66), (66, 1, 76), (76, 1, 66)]"
178,"[(0, 4, 1), (1, 4, 11), (11, 4, 12), (12, 4, 12), (12, 4, 2), (2, 4, 12), (12, 4, 22), (22, 4, 23), (23, 4, 24), (24, 1, 23), (23, 4, 24), (24, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 44), (44, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76)]"
179,"[(8, 3, 7), (7, 3, 6), (6, 3, 5), (5, 1, 6), (6, 3, 5), (5, 1, 15), (15, 1, 25), (25, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 46), (46, 1, 56), (56, 1, 66), (66, 1, 67), (67, 1, 77), (77, 1, 67), (67, 1, 77), (77, 1, 76), (76, 1, 75), (75, 4, 76)]"
180,"[(4, 1, 4), (4, 1, 3), (3, 4, 3), (3, 4, 4), (4, 1, 14), (14, 1, 24), (24, 1, 14), (14, 1, 24), (24, 1, 25), (25, 1, 35), (35, 1, 25), (25, 1, 26), (26, 3, 16), (16, 3, 17), (17, 3, 16), (16, 3, 15), (15, 1, 15), (15, 1, 14), (14, 1, 24), (24, 1, 34)]"
181,"[(8, 3, 9), (9, 3, 19), (19, 1, 19), (19, 1, 29), (29, 3, 28), (28, 3, 27), (27, 3, 28), (28, 3, 29), (29, 3, 28), (28, 3, 28), (28, 3, 27), (27, 3, 28), (28, 3, 28), (28, 3, 29), (29, 3, 28), (28, 3, 27), (27, 3, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45)]"
182,"[(7, 3, 7), (7, 3, 8), (8, 3, 7), (7, 3, 6), (6, 3, 16), (16, 3, 17), (17, 3, 7), (7, 3, 7), (7, 3, 7), (7, 3, 17), (17, 3, 16), (16, 3, 15), (15, 1, 14), (14, 1, 14), (14, 1, 24), (24, 1, 14), (14, 1, 4), (4, 1, 14), (14, 1, 24), (24, 1, 34)]"
183,"[(9, 3, 19), (19, 1, 9), (9, 3, 9), (9, 3, 8), (8, 3, 9), (9, 3, 8), (8, 3, 7), (7, 3, 6), (6, 3, 16), (16, 3, 15), (15, 1, 14), (14, 1, 24), (24, 1, 14), (14, 1, 4), (4, 1, 4), (4, 1, 3), (3, 4, 13), (13, 4, 14), (14, 1, 24), (24, 1, 34)]"
184,"[(4, 1, 4), (4, 1, 4), (4, 1, 14), (14, 1, 15), (15, 1, 25), (25, 1, 26), (26, 3, 16), (16, 3, 16), (16, 3, 15), (15, 1, 25), (25, 1, 25), (25, 1, 35), (35, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 75), (75, 4, 76), (76, 1, 75)]"
185,"[(7, 3, 6), (6, 3, 7), (7, 3, 17), (17, 3, 16), (16, 3, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 66), (66, 1, 76), (76, 1, 86), (86, 4, 87), (87, 0, 86), (86, 4, 87), (87, 0, 87), (87, 0, 87), (87, 0, 87), (87, 0, 77)]"
186,"[(1, 4, 0), (0, 4, 0), (0, 4, 1), (1, 4, 2), (2, 4, 12), (12, 4, 13), (13, 4, 14), (14, 1, 14), (14, 1, 4), (4, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 64), (64, 1, 64), (64, 1, 74)]"
187,"[(1, 4, 2), (2, 4, 3), (3, 4, 4), (4, 1, 14), (14, 1, 15), (15, 1, 25), (25, 1, 15), (15, 1, 25), (25, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 44), (44, 1, 45), (45, 1, 46), (46, 1, 45), (45, 1, 55), (55, 1, 45), (45, 1, 55), (55, 1, 65)]"
188,"[(7, 3, 6), (6, 3, 5), (5, 1, 15), (15, 1, 15), (15, 1, 25), (25, 1, 24), (24, 1, 23), (23, 4, 23), (23, 4, 23), (23, 4, 23), (23, 4, 24), (24, 1, 25), (25, 1, 35), (35, 1, 25), (25, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 34), (34, 1, 44), (44, 1, 45)]"
189,"[(6, 3, 6), (6, 3, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 55), (55, 1, 54), (54, 1, 64), (64, 1, 64), (64, 1, 64), (64, 1, 64), (64, 1, 74), (74, 4, 84), (84, 4, 85), (85, 4, 86), (86, 4, 87), (87, 0, 86)]"
190,"[(2, 4, 3), (3, 4, 13), (13, 4, 14), (14, 1, 14), (14, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 25), (25, 1, 15), (15, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 75), (75, 4, 74), (74, 4, 75)]"
191,"[(8, 3, 8), (8, 3, 7), (7, 3, 6), (6, 3, 7), (7, 3, 6), (6, 3, 5), (5, 1, 15), (15, 1, 25), (25, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 1, 66), (66, 1, 76), (76, 1, 86), (86, 4, 96)]"
192,"[(3, 4, 4), (4, 1, 5), (5, 1, 15), (15, 1, 5), (5, 1, 4), (4, 1, 14), (14, 1, 4), (4, 1, 3), (3, 4, 4), (4, 1, 3), (3, 4, 4), (4, 1, 4), (4, 1, 4), (4, 1, 14), (14, 1, 13), (13, 4, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 45)]"
193,"[(4, 1, 3), (3, 4, 4), (4, 1, 4), (4, 1, 14), (14, 1, 24), (24, 1, 14), (14, 1, 14), (14, 1, 24), (24, 1, 25), (25, 1, 26), (26, 3, 26), (26, 3, 25), (25, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 75)]"
194,"[(7, 3, 17), (17, 3, 16), (16, 3, 15), (15, 1, 25), (25, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 46), (46, 1, 56), (56, 1, 66), (66, 1, 67), (67, 1, 68), (68, 1, 68), (68, 1, 58), (58, 1, 68), (68, 1, 78), (78, 1, 78), (78, 1, 68), (68, 1, 58), (58, 1, 68)]"
195,"[(3, 4, 4), (4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 44), (44, 1, 34), (34, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 74), (74, 4, 84), (84, 4, 85), (85, 4, 86), (86, 4, 85), (85, 4, 86), (86, 4, 96), (96, 2, 86)]"
196,"[(7, 3, 7), (7, 3, 6), (6, 3, 6), (6, 3, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 75), (75, 4, 76), (76, 1, 66), (66, 1, 56), (56, 1, 66), (66, 1, 76), (76, 1, 76)]"
197,"[(9, 3, 8), (8, 3, 7), (7, 3, 6), (6, 3, 6), (6, 3, 5), (5, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 44), (44, 1, 44), (44, 1, 34), (34, 1, 34), (34, 1, 44), (44, 1, 45), (45, 1, 55), (55, 1, 65)]"
198,"[(3, 4, 2), (2, 4, 3), (3, 4, 3), (3, 4, 4), (4, 1, 14), (14, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 34), (34, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 75), (75, 4, 76), (76, 1, 86), (86, 4, 87), (87, 0, 87), (87, 0, 77)]"
199,"[(4, 1, 14), (14, 1, 4), (4, 1, 14), (14, 1, 24), (24, 1, 23), (23, 4, 24), (24, 1, 25), (25, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 46), (46, 1, 56), (56, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 1, 86), (86, 4, 87), (87, 0, 77), (77, 1, 87)]"
200,"[(3, 4, 4), (4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 64), (64, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 75), (75, 4, 75), (75, 4, 75), (75, 4, 76), (76, 1, 76), (76, 1, 86), (86, 4, 87), (87, 0, 87), (87, 0, 87)]"
201,"[(6, 3, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 45), (45, 1, 46), (46, 1, 45), (45, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 64), (64, 1, 74), (74, 4, 75), (75, 4, 76), (76, 1, 86), (86, 4, 87), (87, 0, 97), (97, 2, 87), (87, 0, 87)]"
202,"[(5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 56), (56, 1, 66), (66, 1, 67), (67, 1, 68), (68, 1, 78), (78, 1, 88), (88, 3, 87), (87, 0, 88), (88, 3, 87), (87, 0, 87), (87, 0, 87), (87, 0, 87), (87, 0, 77)]"
203,"[(4, 1, 14), (14, 1, 24), (24, 1, 23), (23, 4, 24), (24, 1, 34), (34, 1, 44), (44, 1, 44), (44, 1, 44), (44, 1, 54), (54, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 1, 86), (86, 4, 96), (96, 2, 95), (95, 4, 96), (96, 2, 86), (86, 4, 87), (87, 0, 87)]"
204,"[(5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 34), (34, 1, 35), (35, 1, 45), (45, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 74), (74, 4, 64), (64, 1, 64), (64, 1, 65), (65, 1, 66), (66, 1, 76), (76, 1, 86), (86, 4, 87), (87, 0, 86), (86, 4, 85)]"
205,"[(3, 4, 2), (2, 4, 3), (3, 4, 2), (2, 4, 3), (3, 4, 4), (4, 1, 14), (14, 1, 24), (24, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 75), (75, 4, 76), (76, 1, 86), (86, 4, 96), (96, 2, 97), (97, 2, 87), (87, 0, 97)]"
206,"[(9, 3, 9), (9, 3, 8), (8, 3, 7), (7, 3, 6), (6, 3, 5), (5, 1, 15), (15, 1, 25), (25, 1, 24), (24, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 46), (46, 1, 56), (56, 1, 57), (57, 1, 56), (56, 1, 55), (55, 1, 45), (45, 1, 55), (55, 1, 65)]"
207,"[(9, 3, 9), (9, 3, 9), (9, 3, 9), (9, 3, 19), (19, 1, 29), (29, 3, 29), (29, 3, 28), (28, 3, 27), (27, 3, 26), (26, 3, 26), (26, 3, 26), (26, 3, 25), (25, 1, 35), (35, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 45), (45, 1, 35), (35, 1, 45)]"
208,"[(3, 4, 2), (2, 4, 3), (3, 4, 4), (4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 45), (45, 1, 46), (46, 1, 46), (46, 1, 56), (56, 1, 46), (46, 1, 56), (56, 1, 57), (57, 1, 67), (67, 1, 68), (68, 1, 78), (78, 1, 77), (77, 1, 87), (87, 0, 87)]"
209,"[(9, 3, 9), (9, 3, 19), (19, 1, 29), (29, 3, 29), (29, 3, 28), (28, 3, 18), (18, 3, 28), (28, 3, 27), (27, 3, 26), (26, 3, 25), (25, 1, 24), (24, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 75), (75, 4, 76)]"
210,"[(8, 3, 7), (7, 3, 6), (6, 3, 7), (7, 3, 6), (6, 3, 6), (6, 3, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 74), (74, 4, 75), (75, 4, 76), (76, 1, 66), (66, 1, 76)]"
211,"[(6, 3, 5), (5, 1, 15), (15, 1, 5), (5, 1, 15), (15, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 55), (55, 1, 65), (65, 1, 64), (64, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 64), (64, 1, 54), (54, 1, 54), (54, 1, 55)]"
212,"[(2, 4, 3), (3, 4, 4), (4, 1, 3), (3, 4, 4), (4, 1, 14), (14, 1, 24), (24, 1, 14), (14, 1, 24), (24, 1, 24), (24, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 24), (24, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 24), (24, 1, 23), (23, 4, 24), (24, 1, 34)]"
213,"[(9, 3, 8), (8, 3, 7), (7, 3, 6), (6, 3, 5), (5, 1, 15), (15, 1, 25), (25, 1, 25), (25, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 85), (85, 4, 75), (75, 4, 74), (74, 4, 75)]"
214,"[(0, 4, 0), (0, 4, 10), (10, 2, 11), (11, 4, 1), (1, 4, 11), (11, 4, 11), (11, 4, 12), (12, 4, 13), (13, 4, 14), (14, 1, 4), (4, 1, 14), (14, 1, 13), (13, 4, 3), (3, 4, 4), (4, 1, 4), (4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 54)]"
215,"[(2, 4, 12), (12, 4, 13), (13, 4, 14), (14, 1, 24), (24, 1, 34), (34, 1, 34), (34, 1, 24), (24, 1, 34), (34, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 74), (74, 4, 75), (75, 4, 76), (76, 1, 75), (75, 4, 76), (76, 1, 86), (86, 4, 87)]"
216,"[(3, 4, 3), (3, 4, 4), (4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 34), (34, 1, 44), (44, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 1, 86), (86, 4, 87), (87, 0, 77), (77, 1, 87), (87, 0, 87), (87, 0, 86), (86, 4, 96), (96, 2, 96)]"
217,"[(9, 3, 8), (8, 3, 7), (7, 3, 6), (6, 3, 6), (6, 3, 5), (5, 1, 15), (15, 1, 25), (25, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 25), (25, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 34), (34, 1, 44), (44, 1, 34), (34, 1, 44), (44, 1, 44), (44, 1, 54)]"
218,"[(5, 1, 5), (5, 1, 15), (15, 1, 15), (15, 1, 25), (25, 1, 26), (26, 3, 27), (27, 3, 27), (27, 3, 26), (26, 3, 26), (26, 3, 25), (25, 1, 25), (25, 1, 24), (24, 1, 34), (34, 1, 34), (34, 1, 44), (44, 1, 45), (45, 1, 44), (44, 1, 54), (54, 1, 54), (54, 1, 64)]"
219,"[(2, 4, 3), (3, 4, 4), (4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 75), (75, 4, 76), (76, 1, 76), (76, 1, 76), (76, 1, 75), (75, 4, 76), (76, 1, 86), (86, 4, 87), (87, 0, 87), (87, 0, 87)]"
220,"[(3, 4, 4), (4, 1, 14), (14, 1, 15), (15, 1, 25), (25, 1, 25), (25, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 45), (45, 1, 55), (55, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 1, 86), (86, 4, 87), (87, 0, 87), (87, 0, 86)]"
221,"[(2, 4, 2), (2, 4, 2), (2, 4, 3), (3, 4, 4), (4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 65), (65, 1, 75), (75, 4, 76), (76, 1, 86), (86, 4, 96), (96, 2, 86), (86, 4, 87), (87, 0, 88), (88, 3, 87), (87, 0, 87)]"
222,"[(9, 3, 9), (9, 3, 9), (9, 3, 9), (9, 3, 8), (8, 3, 18), (18, 3, 17), (17, 3, 16), (16, 3, 15), (15, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 35), (35, 1, 25), (25, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 75)]"
