m,trajs
149,"[(6, 1, 16), (16, 1, 16), (16, 1, 17), (17, 1, 7), (7, 3, 6), (6, 1, 16), (16, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 75), (75, 4, 76), (76, 4, 77), (77, 1, 78), (78, 1, 68), (68, 1, 68), (68, 1, 78)]"
150,"[(2, 4, 3), (3, 4, 4), (4, 4, 5), (5, 1, 5), (5, 1, 15), (15, 1, 5), (5, 1, 6), (6, 1, 16), (16, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 56), (56, 1, 57), (57, 1, 56), (56, 1, 66), (66, 1, 67), (67, 1, 66), (66, 1, 65)]"
151,"[(6, 1, 16), (16, 1, 26), (26, 3, 25), (25, 1, 26), (26, 3, 25), (25, 1, 15), (15, 1, 14), (14, 4, 13), (13, 4, 14), (14, 4, 15), (15, 1, 25), (25, 1, 24), (24, 4, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 54), (54, 1, 44), (44, 1, 54), (54, 1, 54)]"
152,"[(1, 4, 2), (2, 4, 3), (3, 4, 3), (3, 4, 4), (4, 4, 3), (3, 4, 2), (2, 4, 3), (3, 4, 4), (4, 4, 14), (14, 4, 14), (14, 4, 24), (24, 4, 25), (25, 1, 26), (26, 3, 26), (26, 3, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 56)]"
153,"[(7, 3, 6), (6, 1, 16), (16, 1, 26), (26, 3, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 46), (46, 1, 56), (56, 1, 55), (55, 1, 65), (65, 1, 64), (64, 4, 65), (65, 1, 66), (66, 1, 76), (76, 4, 76), (76, 4, 75), (75, 4, 75), (75, 4, 75), (75, 4, 76)]"
154,"[(3, 4, 4), (4, 4, 3), (3, 4, 4), (4, 4, 3), (3, 4, 2), (2, 4, 3), (3, 4, 3), (3, 4, 4), (4, 4, 14), (14, 4, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 4, 77), (77, 1, 87), (87, 4, 88)]"
155,"[(5, 1, 15), (15, 1, 14), (14, 4, 15), (15, 1, 16), (16, 1, 26), (26, 3, 27), (27, 3, 26), (26, 3, 16), (16, 1, 16), (16, 1, 26), (26, 3, 25), (25, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 25), (25, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 35)]"
156,"[(7, 3, 6), (6, 1, 16), (16, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 65), (65, 1, 66), (66, 1, 76), (76, 4, 76), (76, 4, 77), (77, 1, 76), (76, 4, 76), (76, 4, 86), (86, 4, 87), (87, 4, 88), (88, 0, 88)]"
157,"[(3, 4, 2), (2, 4, 3), (3, 4, 2), (2, 4, 12), (12, 4, 13), (13, 4, 23), (23, 4, 23), (23, 4, 23), (23, 4, 23), (23, 4, 24), (24, 4, 23), (23, 4, 24), (24, 4, 25), (25, 1, 35), (35, 1, 45), (45, 1, 44), (44, 1, 54), (54, 1, 44), (44, 1, 44), (44, 1, 54)]"
158,"[(1, 4, 2), (2, 4, 1), (1, 4, 2), (2, 4, 3), (3, 4, 2), (2, 4, 3), (3, 4, 4), (4, 4, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 44), (44, 1, 45), (45, 1, 55), (55, 1, 56), (56, 1, 66), (66, 1, 76), (76, 4, 66)]"
159,"[(6, 1, 16), (16, 1, 26), (26, 3, 27), (27, 3, 28), (28, 3, 28), (28, 3, 27), (27, 3, 17), (17, 1, 27), (27, 3, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 74), (74, 4, 75), (75, 4, 65), (65, 1, 75), (75, 4, 76)]"
160,"[(6, 1, 6), (6, 1, 16), (16, 1, 26), (26, 3, 27), (27, 3, 26), (26, 3, 25), (25, 1, 24), (24, 4, 14), (14, 4, 14), (14, 4, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 4, 77), (77, 1, 87), (87, 4, 88)]"
161,"[(9, 0, 9), (9, 0, 8), (8, 3, 8), (8, 3, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 8), (8, 3, 9), (9, 0, 19), (19, 1, 29), (29, 3, 28), (28, 3, 18), (18, 1, 19), (19, 1, 29), (29, 3, 28), (28, 3, 27), (27, 3, 26)]"
162,"[(0, 4, 10), (10, 1, 0), (0, 4, 0), (0, 4, 1), (1, 4, 2), (2, 4, 2), (2, 4, 3), (3, 4, 4), (4, 4, 5), (5, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 56), (56, 1, 66), (66, 1, 56), (56, 1, 66)]"
163,"[(2, 4, 3), (3, 4, 4), (4, 4, 4), (4, 4, 5), (5, 1, 15), (15, 1, 25), (25, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 65), (65, 1, 75), (75, 4, 76), (76, 4, 77), (77, 1, 87), (87, 4, 87), (87, 4, 77)]"
164,"[(7, 3, 7), (7, 3, 7), (7, 3, 6), (6, 1, 16), (16, 1, 17), (17, 1, 27), (27, 3, 27), (27, 3, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 85), (85, 4, 85), (85, 4, 75), (75, 4, 74), (74, 4, 74), (74, 4, 75)]"
165,"[(3, 4, 2), (2, 4, 3), (3, 4, 4), (4, 4, 5), (5, 1, 15), (15, 1, 5), (5, 1, 15), (15, 1, 16), (16, 1, 26), (26, 3, 26), (26, 3, 16), (16, 1, 15), (15, 1, 16), (16, 1, 26), (26, 3, 25), (25, 1, 26), (26, 3, 27), (27, 3, 27), (27, 3, 17), (17, 1, 27)]"
166,"[(6, 1, 16), (16, 1, 17), (17, 1, 27), (27, 3, 26), (26, 3, 25), (25, 1, 26), (26, 3, 26), (26, 3, 25), (25, 1, 25), (25, 1, 26), (26, 3, 16), (16, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 25), (25, 1, 26), (26, 3, 27)]"
167,"[(4, 4, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 44), (44, 1, 54), (54, 1, 64), (64, 4, 74), (74, 4, 75), (75, 4, 85), (85, 4, 84), (84, 4, 74), (74, 4, 75), (75, 4, 76), (76, 4, 77), (77, 1, 67), (67, 1, 68), (68, 1, 78)]"
168,"[(3, 4, 13), (13, 4, 12), (12, 4, 13), (13, 4, 14), (14, 4, 24), (24, 4, 25), (25, 1, 26), (26, 3, 25), (25, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 54), (54, 1, 44), (44, 1, 54), (54, 1, 64), (64, 4, 64), (64, 4, 65), (65, 1, 75)]"
169,"[(4, 4, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 35), (35, 1, 45), (45, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 4, 76), (76, 4, 76), (76, 4, 77), (77, 1, 76), (76, 4, 86), (86, 4, 85), (85, 4, 86), (86, 4, 87)]"
170,"[(1, 4, 2), (2, 4, 3), (3, 4, 3), (3, 4, 4), (4, 4, 5), (5, 1, 15), (15, 1, 25), (25, 1, 24), (24, 4, 23), (23, 4, 13), (13, 4, 12), (12, 4, 13), (13, 4, 3), (3, 4, 4), (4, 4, 5), (5, 1, 5), (5, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35)]"
171,"[(2, 4, 3), (3, 4, 3), (3, 4, 4), (4, 4, 4), (4, 4, 5), (5, 1, 5), (5, 1, 4), (4, 4, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 54), (54, 1, 54), (54, 1, 64), (64, 4, 74), (74, 4, 75), (75, 4, 74), (74, 4, 75)]"
172,"[(2, 4, 3), (3, 4, 4), (4, 4, 4), (4, 4, 5), (5, 1, 15), (15, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 46), (46, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 74), (74, 4, 75), (75, 4, 76), (76, 4, 75), (75, 4, 65)]"
173,"[(4, 4, 4), (4, 4, 5), (5, 1, 15), (15, 1, 5), (5, 1, 4), (4, 4, 5), (5, 1, 15), (15, 1, 14), (14, 4, 15), (15, 1, 15), (15, 1, 16), (16, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76)]"
174,"[(9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 8), (8, 3, 7), (7, 3, 6), (6, 1, 6), (6, 1, 6), (6, 1, 16), (16, 1, 6), (6, 1, 16), (16, 1, 26), (26, 3, 16), (16, 1, 26), (26, 3, 25), (25, 1, 24), (24, 4, 25)]"
175,"[(3, 4, 4), (4, 4, 14), (14, 4, 15), (15, 1, 5), (5, 1, 4), (4, 4, 3), (3, 4, 13), (13, 4, 12), (12, 4, 13), (13, 4, 14), (14, 4, 15), (15, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 54), (54, 1, 64)]"
176,"[(6, 1, 6), (6, 1, 7), (7, 3, 8), (8, 3, 7), (7, 3, 7), (7, 3, 7), (7, 3, 6), (6, 1, 7), (7, 3, 6), (6, 1, 16), (16, 1, 26), (26, 3, 25), (25, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 45), (45, 1, 46), (46, 1, 56), (56, 1, 66)]"
177,"[(0, 4, 1), (1, 4, 2), (2, 4, 3), (3, 4, 4), (4, 4, 3), (3, 4, 4), (4, 4, 3), (3, 4, 4), (4, 4, 5), (5, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 56), (56, 1, 66), (66, 1, 76), (76, 4, 66)]"
178,"[(0, 4, 1), (1, 4, 11), (11, 4, 12), (12, 4, 12), (12, 4, 2), (2, 4, 12), (12, 4, 22), (22, 4, 23), (23, 4, 24), (24, 4, 23), (23, 4, 24), (24, 4, 25), (25, 1, 35), (35, 1, 45), (45, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75)]"
179,"[(8, 3, 7), (7, 3, 6), (6, 1, 16), (16, 1, 17), (17, 1, 7), (7, 3, 6), (6, 1, 16), (16, 1, 16), (16, 1, 26), (26, 3, 25), (25, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 35), (35, 1, 45), (45, 1, 44), (44, 1, 44), (44, 1, 54)]"
180,"[(4, 4, 4), (4, 4, 3), (3, 4, 3), (3, 4, 4), (4, 4, 5), (5, 1, 15), (15, 1, 5), (5, 1, 15), (15, 1, 16), (16, 1, 26), (26, 3, 16), (16, 1, 17), (17, 1, 7), (7, 3, 8), (8, 3, 7), (7, 3, 7), (7, 3, 6), (6, 1, 6), (6, 1, 16), (16, 1, 26)]"
181,"[(8, 3, 9), (9, 0, 19), (19, 1, 19), (19, 1, 29), (29, 3, 28), (28, 3, 27), (27, 3, 28), (28, 3, 29), (29, 3, 28), (28, 3, 28), (28, 3, 27), (27, 3, 28), (28, 3, 28), (28, 3, 29), (29, 3, 28), (28, 3, 27), (27, 3, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45)]"
182,"[(7, 3, 7), (7, 3, 8), (8, 3, 7), (7, 3, 6), (6, 1, 16), (16, 1, 26), (26, 3, 16), (16, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 54), (54, 1, 54), (54, 1, 64), (64, 4, 54), (54, 1, 44), (44, 1, 54), (54, 1, 64), (64, 4, 65)]"
183,"[(9, 0, 19), (19, 1, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 8), (8, 3, 7), (7, 3, 17), (17, 1, 18), (18, 1, 17), (17, 1, 27), (27, 3, 17), (17, 1, 7), (7, 3, 6), (6, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45)]"
184,"[(4, 4, 4), (4, 4, 4), (4, 4, 5), (5, 1, 6), (6, 1, 16), (16, 1, 17), (17, 1, 7), (7, 3, 7), (7, 3, 6), (6, 1, 16), (16, 1, 16), (16, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 4, 75)]"
185,"[(7, 3, 6), (6, 1, 16), (16, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 4, 77), (77, 1, 87), (87, 4, 88), (88, 0, 88), (88, 0, 87), (87, 4, 88), (88, 0, 88), (88, 0, 88), (88, 0, 88), (88, 0, 78)]"
186,"[(1, 4, 0), (0, 4, 0), (0, 4, 1), (1, 4, 2), (2, 4, 12), (12, 4, 13), (13, 4, 14), (14, 4, 14), (14, 4, 4), (4, 4, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 44), (44, 1, 54), (54, 1, 64), (64, 4, 64), (64, 4, 64), (64, 4, 65)]"
187,"[(1, 4, 2), (2, 4, 3), (3, 4, 4), (4, 4, 5), (5, 1, 6), (6, 1, 16), (16, 1, 6), (6, 1, 16), (16, 1, 17), (17, 1, 27), (27, 3, 26), (26, 3, 26), (26, 3, 25), (25, 1, 26), (26, 3, 25), (25, 1, 15), (15, 1, 25), (25, 1, 15), (15, 1, 25), (25, 1, 35)]"
188,"[(7, 3, 6), (6, 1, 6), (6, 1, 16), (16, 1, 16), (16, 1, 26), (26, 3, 25), (25, 1, 24), (24, 4, 24), (24, 4, 24), (24, 4, 24), (24, 4, 25), (25, 1, 26), (26, 3, 26), (26, 3, 16), (16, 1, 17), (17, 1, 27), (27, 3, 26), (26, 3, 25), (25, 1, 35), (35, 1, 35)]"
189,"[(6, 1, 16), (16, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 65), (65, 1, 64), (64, 4, 65), (65, 1, 64), (64, 4, 64), (64, 4, 64), (64, 4, 65), (65, 1, 75), (75, 4, 76), (76, 4, 77), (77, 1, 87), (87, 4, 86)]"
190,"[(2, 4, 3), (3, 4, 13), (13, 4, 14), (14, 4, 14), (14, 4, 15), (15, 1, 25), (25, 1, 35), (35, 1, 25), (25, 1, 15), (15, 1, 14), (14, 4, 15), (15, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 66), (66, 1, 65), (65, 1, 75)]"
191,"[(8, 3, 8), (8, 3, 7), (7, 3, 6), (6, 1, 16), (16, 1, 17), (17, 1, 16), (16, 1, 26), (26, 3, 25), (25, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 4, 66), (66, 1, 76), (76, 4, 77), (77, 1, 87)]"
192,"[(3, 4, 4), (4, 4, 5), (5, 1, 15), (15, 1, 5), (5, 1, 4), (4, 4, 5), (5, 1, 4), (4, 4, 3), (3, 4, 4), (4, 4, 3), (3, 4, 4), (4, 4, 4), (4, 4, 4), (4, 4, 5), (5, 1, 5), (5, 1, 6), (6, 1, 16), (16, 1, 26), (26, 3, 27), (27, 3, 26)]"
193,"[(4, 4, 3), (3, 4, 4), (4, 4, 4), (4, 4, 5), (5, 1, 15), (15, 1, 5), (5, 1, 5), (5, 1, 15), (15, 1, 16), (16, 1, 17), (17, 1, 27), (27, 3, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 75)]"
194,"[(7, 3, 17), (17, 1, 27), (27, 3, 26), (26, 3, 25), (25, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 46), (46, 1, 56), (56, 1, 66), (66, 1, 67), (67, 1, 68), (68, 1, 68), (68, 1, 58), (58, 1, 68), (68, 1, 78), (78, 1, 78), (78, 1, 68), (68, 1, 58), (58, 1, 68)]"
195,"[(3, 4, 4), (4, 4, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 25), (25, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 64), (64, 4, 74), (74, 4, 75), (75, 4, 76), (76, 4, 75), (75, 4, 76), (76, 4, 86), (86, 4, 87)]"
196,"[(7, 3, 7), (7, 3, 6), (6, 1, 16), (16, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 4, 76), (76, 4, 77), (77, 1, 67), (67, 1, 57), (57, 1, 67), (67, 1, 77), (77, 1, 77)]"
197,"[(9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 19), (19, 1, 19), (19, 1, 29), (29, 3, 29), (29, 3, 29), (29, 3, 28), (28, 3, 27), (27, 3, 17), (17, 1, 17), (17, 1, 27), (27, 3, 26), (26, 3, 25), (25, 1, 35)]"
198,"[(3, 4, 2), (2, 4, 3), (3, 4, 3), (3, 4, 4), (4, 4, 5), (5, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 24), (24, 4, 23), (23, 4, 24), (24, 4, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 4, 77), (77, 1, 67)]"
199,"[(4, 4, 14), (14, 4, 4), (4, 4, 5), (5, 1, 15), (15, 1, 14), (14, 4, 15), (15, 1, 16), (16, 1, 16), (16, 1, 26), (26, 3, 27), (27, 3, 26), (26, 3, 25), (25, 1, 24), (24, 4, 25), (25, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 45), (45, 1, 55)]"
200,"[(3, 4, 4), (4, 4, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 55), (55, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 75), (75, 4, 75), (75, 4, 76), (76, 4, 76), (76, 4, 77), (77, 1, 78), (78, 1, 88), (88, 0, 88)]"
201,"[(6, 1, 16), (16, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 45), (45, 1, 46), (46, 1, 45), (45, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 64), (64, 4, 74), (74, 4, 75), (75, 4, 76), (76, 4, 86), (86, 4, 87), (87, 4, 97), (97, 4, 87), (87, 4, 88)]"
202,"[(5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 56), (56, 1, 66), (66, 1, 67), (67, 1, 68), (68, 1, 78), (78, 1, 88), (88, 0, 88), (88, 0, 89), (89, 3, 88), (88, 0, 88), (88, 0, 88), (88, 0, 88), (88, 0, 78)]"
203,"[(4, 4, 5), (5, 1, 15), (15, 1, 14), (14, 4, 15), (15, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 46), (46, 1, 56), (56, 1, 66), (66, 1, 76), (76, 4, 77), (77, 1, 87), (87, 4, 88), (88, 0, 98), (98, 2, 88), (88, 0, 88), (88, 0, 88)]"
204,"[(5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 74), (74, 4, 64), (64, 4, 64), (64, 4, 65), (65, 1, 66), (66, 1, 76), (76, 4, 77), (77, 1, 87), (87, 4, 86), (86, 4, 85)]"
205,"[(3, 4, 2), (2, 4, 3), (3, 4, 2), (2, 4, 3), (3, 4, 4), (4, 4, 5), (5, 1, 15), (15, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 4, 77), (77, 1, 87), (87, 4, 97), (97, 4, 97), (97, 4, 98)]"
206,"[(9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 8), (8, 3, 7), (7, 3, 8), (8, 3, 7), (7, 3, 6), (6, 1, 16), (16, 1, 17), (17, 1, 27), (27, 3, 26), (26, 3, 25), (25, 1, 26), (26, 3, 25), (25, 1, 24), (24, 4, 14), (14, 4, 15), (15, 1, 25)]"
207,"[(9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 19), (19, 1, 29), (29, 3, 29), (29, 3, 28), (28, 3, 27), (27, 3, 26), (26, 3, 26), (26, 3, 26), (26, 3, 25), (25, 1, 35), (35, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 45), (45, 1, 35), (35, 1, 45)]"
208,"[(3, 4, 2), (2, 4, 3), (3, 4, 4), (4, 4, 14), (14, 4, 15), (15, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 35), (35, 1, 45), (45, 1, 46), (46, 1, 56), (56, 1, 57), (57, 1, 67), (67, 1, 66), (66, 1, 76), (76, 4, 77)]"
209,"[(9, 0, 9), (9, 0, 19), (19, 1, 29), (29, 3, 29), (29, 3, 28), (28, 3, 18), (18, 1, 28), (28, 3, 27), (27, 3, 26), (26, 3, 25), (25, 1, 24), (24, 4, 14), (14, 4, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76)]"
210,"[(8, 3, 7), (7, 3, 6), (6, 1, 16), (16, 1, 15), (15, 1, 25), (25, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 45), (45, 1, 44), (44, 1, 54), (54, 1, 64), (64, 4, 65), (65, 1, 75), (75, 4, 75), (75, 4, 76), (76, 4, 77), (77, 1, 67), (67, 1, 77)]"
211,"[(6, 1, 5), (5, 1, 15), (15, 1, 5), (5, 1, 15), (15, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 55), (55, 1, 65), (65, 1, 64), (64, 4, 54), (54, 1, 64), (64, 4, 65), (65, 1, 55), (55, 1, 45), (45, 1, 44), (44, 1, 45)]"
212,"[(2, 4, 3), (3, 4, 4), (4, 4, 3), (3, 4, 4), (4, 4, 5), (5, 1, 15), (15, 1, 5), (5, 1, 15), (15, 1, 15), (15, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 15), (15, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 15), (15, 1, 14), (14, 4, 15), (15, 1, 25)]"
213,"[(9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 8), (8, 3, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 8), (8, 3, 8), (8, 3, 7), (7, 3, 17), (17, 1, 7), (7, 3, 6), (6, 1, 16)]"
214,"[(0, 4, 0), (0, 4, 10), (10, 1, 20), (20, 1, 10), (10, 1, 20), (20, 1, 20), (20, 1, 30), (30, 1, 40), (40, 1, 41), (41, 1, 31), (31, 1, 41), (41, 1, 40), (40, 1, 30), (30, 1, 40), (40, 1, 40), (40, 1, 50), (50, 1, 60), (60, 1, 70), (70, 1, 80), (80, 1, 90)]"
215,"[(2, 4, 12), (12, 4, 13), (13, 4, 14), (14, 4, 15), (15, 1, 25), (25, 1, 25), (25, 1, 15), (15, 1, 25), (25, 1, 24), (24, 4, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 74), (74, 4, 75), (75, 4, 76), (76, 4, 77)]"
216,"[(3, 4, 3), (3, 4, 4), (4, 4, 5), (5, 1, 15), (15, 1, 25), (25, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 4, 77), (77, 1, 67), (67, 1, 77), (77, 1, 87), (87, 4, 86), (86, 4, 96), (96, 4, 97)]"
217,"[(9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 8), (8, 3, 7), (7, 3, 8), (8, 3, 8), (8, 3, 7), (7, 3, 7), (7, 3, 6), (6, 1, 16), (16, 1, 15), (15, 1, 25)]"
218,"[(5, 1, 5), (5, 1, 15), (15, 1, 15), (15, 1, 25), (25, 1, 26), (26, 3, 27), (27, 3, 27), (27, 3, 26), (26, 3, 26), (26, 3, 25), (25, 1, 25), (25, 1, 24), (24, 4, 25), (25, 1, 24), (24, 4, 25), (25, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 35), (35, 1, 45)]"
219,"[(2, 4, 3), (3, 4, 4), (4, 4, 14), (14, 4, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 46), (46, 1, 56), (56, 1, 66), (66, 1, 66), (66, 1, 76), (76, 4, 76), (76, 4, 76), (76, 4, 75), (75, 4, 76), (76, 4, 77), (77, 1, 78), (78, 1, 88), (88, 0, 88)]"
220,"[(3, 4, 4), (4, 4, 5), (5, 1, 6), (6, 1, 16), (16, 1, 16), (16, 1, 16), (16, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 35), (35, 1, 45), (45, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 4, 77), (77, 1, 77), (77, 1, 76)]"
221,"[(2, 4, 2), (2, 4, 2), (2, 4, 3), (3, 4, 4), (4, 4, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 56), (56, 1, 66), (66, 1, 76), (76, 4, 77), (77, 1, 87), (87, 4, 77), (77, 1, 78), (78, 1, 88), (88, 0, 88), (88, 0, 88)]"
222,"[(9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 8), (8, 3, 18), (18, 1, 28), (28, 3, 27), (27, 3, 26), (26, 3, 25), (25, 1, 35), (35, 1, 35), (35, 1, 35), (35, 1, 25), (25, 1, 24), (24, 4, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75)]"
