m,trajs
149,"[(7, 3, 6), (6, 3, 6), (6, 3, 6), (6, 3, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 45), (45, 1, 46), (46, 1, 47), (47, 1, 47), (47, 1, 57), (57, 1, 67), (67, 1, 77), (77, 1, 78), (78, 1, 88), (88, 3, 87), (87, 0, 97), (97, 2, 87)]"
150,"[(9, 3, 8), (8, 3, 7), (7, 3, 7), (7, 3, 17), (17, 3, 16), (16, 3, 15), (15, 1, 25), (25, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76)]"
151,"[(4, 1, 14), (14, 1, 13), (13, 4, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 75), (75, 4, 74), (74, 4, 75), (75, 4, 76), (76, 1, 86), (86, 4, 76), (76, 1, 86), (86, 4, 87), (87, 0, 87), (87, 0, 87)]"
152,"[(7, 3, 6), (6, 3, 5), (5, 1, 6), (6, 3, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 64), (64, 1, 74), (74, 4, 74), (74, 4, 75), (75, 4, 76), (76, 1, 86), (86, 4, 76)]"
153,"[(7, 3, 6), (6, 3, 5), (5, 1, 5), (5, 1, 15), (15, 1, 14), (14, 1, 13), (13, 4, 3), (3, 4, 4), (4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 54), (54, 1, 64), (64, 1, 65), (65, 1, 65), (65, 1, 75), (75, 4, 76), (76, 1, 66)]"
154,"[(9, 3, 9), (9, 3, 8), (8, 3, 18), (18, 3, 19), (19, 1, 29), (29, 3, 19), (19, 1, 9), (9, 3, 9), (9, 3, 8), (8, 3, 8), (8, 3, 7), (7, 3, 8), (8, 3, 9), (9, 3, 8), (8, 3, 7), (7, 3, 6), (6, 3, 6), (6, 3, 5), (5, 1, 15), (15, 1, 14)]"
155,"[(1, 4, 2), (2, 4, 3), (3, 4, 2), (2, 4, 2), (2, 4, 1), (1, 4, 1), (1, 4, 2), (2, 4, 2), (2, 4, 3), (3, 4, 13), (13, 4, 14), (14, 1, 13), (13, 4, 13), (13, 4, 12), (12, 4, 12), (12, 4, 13), (13, 4, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44)]"
156,"[(4, 1, 14), (14, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 34), (34, 1, 44), (44, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 64), (64, 1, 64), (64, 1, 74), (74, 4, 74), (74, 4, 75), (75, 4, 76), (76, 1, 75), (75, 4, 65), (65, 1, 75), (75, 4, 76), (76, 1, 86)]"
157,"[(4, 1, 14), (14, 1, 13), (13, 4, 14), (14, 1, 13), (13, 4, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 34), (34, 1, 24), (24, 1, 34), (34, 1, 34), (34, 1, 44), (44, 1, 44), (44, 1, 34), (34, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64)]"
158,"[(0, 4, 0), (0, 4, 0), (0, 4, 1), (1, 4, 2), (2, 4, 3), (3, 4, 4), (4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 64), (64, 1, 54), (54, 1, 64), (64, 1, 64), (64, 1, 74), (74, 4, 64), (64, 1, 54)]"
159,"[(4, 1, 14), (14, 1, 24), (24, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 54), (54, 1, 64), (64, 1, 65), (65, 1, 66), (66, 1, 56), (56, 1, 66), (66, 1, 76), (76, 1, 86), (86, 4, 87), (87, 0, 87), (87, 0, 87), (87, 0, 87), (87, 0, 87)]"
160,"[(4, 1, 5), (5, 1, 5), (5, 1, 6), (6, 3, 5), (5, 1, 15), (15, 1, 5), (5, 1, 4), (4, 1, 5), (5, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 15), (15, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 46), (46, 1, 56)]"
161,"[(7, 3, 6), (6, 3, 6), (6, 3, 6), (6, 3, 7), (7, 3, 17), (17, 3, 16), (16, 3, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 1, 86), (86, 4, 96), (96, 2, 86), (86, 4, 87), (87, 0, 86), (86, 4, 85)]"
162,"[(4, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 64), (64, 1, 74), (74, 4, 64), (64, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 75), (75, 4, 76), (76, 1, 86), (86, 4, 96), (96, 2, 86), (86, 4, 87), (87, 0, 87)]"
163,"[(1, 4, 2), (2, 4, 3), (3, 4, 4), (4, 1, 4), (4, 1, 5), (5, 1, 6), (6, 3, 7), (7, 3, 6), (6, 3, 6), (6, 3, 16), (16, 3, 15), (15, 1, 25), (25, 1, 25), (25, 1, 24), (24, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 55)]"
164,"[(5, 1, 6), (6, 3, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 34), (34, 1, 44), (44, 1, 34), (34, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 1, 86), (86, 4, 87), (87, 0, 88), (88, 3, 78), (78, 1, 88), (88, 3, 88)]"
165,"[(7, 3, 6), (6, 3, 6), (6, 3, 7), (7, 3, 7), (7, 3, 6), (6, 3, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 1, 86), (86, 4, 87), (87, 0, 88), (88, 3, 87), (87, 0, 87)]"
166,"[(5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 34), (34, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 64), (64, 1, 74), (74, 4, 75), (75, 4, 76), (76, 1, 86), (86, 4, 87), (87, 0, 87), (87, 0, 86), (86, 4, 87), (87, 0, 87), (87, 0, 87)]"
167,"[(2, 4, 3), (3, 4, 4), (4, 1, 3), (3, 4, 4), (4, 1, 4), (4, 1, 14), (14, 1, 4), (4, 1, 4), (4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 65), (65, 1, 75), (75, 4, 76), (76, 1, 86), (86, 4, 96), (96, 2, 96)]"
168,"[(0, 4, 1), (1, 4, 1), (1, 4, 0), (0, 4, 10), (10, 2, 10), (10, 2, 20), (20, 1, 10), (10, 2, 0), (0, 4, 0), (0, 4, 0), (0, 4, 1), (1, 4, 2), (2, 4, 1), (1, 4, 1), (1, 4, 1), (1, 4, 1), (1, 4, 2), (2, 4, 12), (12, 4, 13), (13, 4, 14)]"
169,"[(2, 4, 2), (2, 4, 3), (3, 4, 4), (4, 1, 4), (4, 1, 14), (14, 1, 14), (14, 1, 24), (24, 1, 24), (24, 1, 14), (14, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 1, 77), (77, 1, 76)]"
170,"[(0, 4, 1), (1, 4, 2), (2, 4, 3), (3, 4, 4), (4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 84), (84, 4, 85), (85, 4, 85), (85, 4, 85), (85, 4, 86), (86, 4, 86), (86, 4, 87)]"
171,"[(7, 3, 17), (17, 3, 16), (16, 3, 15), (15, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 34), (34, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 64), (64, 1, 74), (74, 4, 75), (75, 4, 75), (75, 4, 65), (65, 1, 75), (75, 4, 76), (76, 1, 77)]"
172,"[(4, 1, 14), (14, 1, 24), (24, 1, 23), (23, 4, 24), (24, 1, 34), (34, 1, 24), (24, 1, 25), (25, 1, 26), (26, 3, 16), (16, 3, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 45), (45, 1, 55), (55, 1, 55), (55, 1, 45), (45, 1, 55), (55, 1, 65)]"
173,"[(5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 66), (66, 1, 67), (67, 1, 77), (77, 1, 76), (76, 1, 86), (86, 4, 87), (87, 0, 87), (87, 0, 87), (87, 0, 97), (97, 2, 87), (87, 0, 87), (87, 0, 97), (97, 2, 87), (87, 0, 87)]"
174,"[(8, 3, 7), (7, 3, 6), (6, 3, 7), (7, 3, 7), (7, 3, 6), (6, 3, 5), (5, 1, 6), (6, 3, 5), (5, 1, 4), (4, 1, 4), (4, 1, 14), (14, 1, 24), (24, 1, 23), (23, 4, 13), (13, 4, 14), (14, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55)]"
175,"[(5, 1, 15), (15, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 44), (44, 1, 54), (54, 1, 54), (54, 1, 55), (55, 1, 56), (56, 1, 66), (66, 1, 67), (67, 1, 68), (68, 1, 69), (69, 1, 79), (79, 3, 78), (78, 1, 88), (88, 3, 87), (87, 0, 87)]"
176,"[(2, 4, 2), (2, 4, 3), (3, 4, 3), (3, 4, 4), (4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 75), (75, 4, 65), (65, 1, 75), (75, 4, 75), (75, 4, 74), (74, 4, 75), (75, 4, 76)]"
177,"[(5, 1, 5), (5, 1, 5), (5, 1, 5), (5, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 56), (56, 1, 57), (57, 1, 67), (67, 1, 68), (68, 1, 78), (78, 1, 78), (78, 1, 88), (88, 3, 87), (87, 0, 87), (87, 0, 87), (87, 0, 97)]"
178,"[(7, 3, 6), (6, 3, 5), (5, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 44), (44, 1, 54), (54, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 75), (75, 4, 75), (75, 4, 85), (85, 4, 85), (85, 4, 85), (85, 4, 85), (85, 4, 86), (86, 4, 87)]"
179,"[(2, 4, 3), (3, 4, 4), (4, 1, 14), (14, 1, 24), (24, 1, 25), (25, 1, 35), (35, 1, 34), (34, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 44), (44, 1, 54), (54, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 1, 86), (86, 4, 87), (87, 0, 88), (88, 3, 78)]"
180,"[(4, 1, 14), (14, 1, 24), (24, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 56), (56, 1, 55), (55, 1, 65), (65, 1, 66), (66, 1, 76), (76, 1, 86), (86, 4, 76), (76, 1, 86), (86, 4, 87), (87, 0, 87), (87, 0, 87), (87, 0, 87), (87, 0, 87)]"
181,"[(9, 3, 8), (8, 3, 18), (18, 3, 17), (17, 3, 16), (16, 3, 15), (15, 1, 25), (25, 1, 25), (25, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 56), (56, 1, 57), (57, 1, 67), (67, 1, 77), (77, 1, 76), (76, 1, 86), (86, 4, 87), (87, 0, 87), (87, 0, 87)]"
182,"[(6, 3, 5), (5, 1, 15), (15, 1, 16), (16, 3, 6), (6, 3, 5), (5, 1, 15), (15, 1, 16), (16, 3, 15), (15, 1, 25), (25, 1, 15), (15, 1, 15), (15, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 65), (65, 1, 75)]"
183,"[(8, 3, 7), (7, 3, 6), (6, 3, 5), (5, 1, 15), (15, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 54), (54, 1, 54), (54, 1, 64), (64, 1, 65), (65, 1, 75), (75, 4, 74), (74, 4, 74), (74, 4, 64), (64, 1, 74), (74, 4, 64)]"
184,"[(3, 4, 13), (13, 4, 14), (14, 1, 24), (24, 1, 14), (14, 1, 4), (4, 1, 14), (14, 1, 24), (24, 1, 25), (25, 1, 15), (15, 1, 25), (25, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 64), (64, 1, 65), (65, 1, 75), (75, 4, 76)]"
185,"[(6, 3, 6), (6, 3, 5), (5, 1, 15), (15, 1, 16), (16, 3, 6), (6, 3, 5), (5, 1, 15), (15, 1, 25), (25, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 44), (44, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 75), (75, 4, 76), (76, 1, 86), (86, 4, 86)]"
186,"[(4, 1, 3), (3, 4, 4), (4, 1, 14), (14, 1, 15), (15, 1, 16), (16, 3, 6), (6, 3, 5), (5, 1, 15), (15, 1, 25), (25, 1, 24), (24, 1, 23), (23, 4, 24), (24, 1, 34), (34, 1, 24), (24, 1, 34), (34, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74)]"
187,"[(1, 4, 2), (2, 4, 2), (2, 4, 2), (2, 4, 3), (3, 4, 4), (4, 1, 14), (14, 1, 15), (15, 1, 25), (25, 1, 15), (15, 1, 16), (16, 3, 15), (15, 1, 25), (25, 1, 15), (15, 1, 5), (5, 1, 5), (5, 1, 4), (4, 1, 14), (14, 1, 14), (14, 1, 24), (24, 1, 34)]"
188,"[(6, 3, 5), (5, 1, 15), (15, 1, 5), (5, 1, 5), (5, 1, 4), (4, 1, 14), (14, 1, 15), (15, 1, 16), (16, 3, 17), (17, 3, 18), (18, 3, 17), (17, 3, 18), (18, 3, 28), (28, 3, 27), (27, 3, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 56)]"
189,"[(8, 3, 7), (7, 3, 6), (6, 3, 16), (16, 3, 15), (15, 1, 15), (15, 1, 16), (16, 3, 16), (16, 3, 15), (15, 1, 25), (25, 1, 25), (25, 1, 25), (25, 1, 26), (26, 3, 27), (27, 3, 26), (26, 3, 27), (27, 3, 26), (26, 3, 25), (25, 1, 35), (35, 1, 25), (25, 1, 35)]"
190,"[(8, 3, 7), (7, 3, 7), (7, 3, 6), (6, 3, 5), (5, 1, 15), (15, 1, 16), (16, 3, 17), (17, 3, 17), (17, 3, 27), (27, 3, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 75), (75, 4, 65)]"
191,"[(2, 4, 2), (2, 4, 3), (3, 4, 4), (4, 1, 14), (14, 1, 15), (15, 1, 25), (25, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 54), (54, 1, 54), (54, 1, 64), (64, 1, 54), (54, 1, 64), (64, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 74), (74, 4, 75)]"
192,"[(6, 3, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 34), (34, 1, 34), (34, 1, 44), (44, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 84), (84, 4, 85), (85, 4, 86), (86, 4, 87), (87, 0, 87), (87, 0, 87), (87, 0, 77), (77, 1, 87), (87, 0, 86)]"
193,"[(0, 4, 10), (10, 2, 0), (0, 4, 1), (1, 4, 11), (11, 4, 12), (12, 4, 13), (13, 4, 14), (14, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 44), (44, 1, 54), (54, 1, 54), (54, 1, 54), (54, 1, 44), (44, 1, 54), (54, 1, 55), (55, 1, 54), (54, 1, 64)]"
194,"[(8, 3, 7), (7, 3, 8), (8, 3, 7), (7, 3, 7), (7, 3, 6), (6, 3, 5), (5, 1, 4), (4, 1, 4), (4, 1, 5), (5, 1, 15), (15, 1, 14), (14, 1, 14), (14, 1, 13), (13, 4, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 34), (34, 1, 44), (44, 1, 44)]"
195,"[(1, 4, 2), (2, 4, 2), (2, 4, 3), (3, 4, 13), (13, 4, 14), (14, 1, 24), (24, 1, 34), (34, 1, 34), (34, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 65), (65, 1, 75), (75, 4, 76), (76, 1, 66), (66, 1, 66), (66, 1, 76), (76, 1, 66), (66, 1, 76)]"
196,"[(4, 1, 4), (4, 1, 14), (14, 1, 24), (24, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 44), (44, 1, 45), (45, 1, 55), (55, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 1, 86), (86, 4, 87), (87, 0, 97), (97, 2, 96), (96, 2, 86), (86, 4, 96)]"
197,"[(7, 3, 6), (6, 3, 7), (7, 3, 6), (6, 3, 6), (6, 3, 5), (5, 1, 15), (15, 1, 5), (5, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 64), (64, 1, 64), (64, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 64)]"
198,"[(6, 3, 5), (5, 1, 15), (15, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 34), (34, 1, 35), (35, 1, 45), (45, 1, 35), (35, 1, 34), (34, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 54), (54, 1, 64), (64, 1, 64), (64, 1, 74), (74, 4, 64), (64, 1, 74), (74, 4, 75)]"
199,"[(7, 3, 7), (7, 3, 6), (6, 3, 5), (5, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 44), (44, 1, 34), (34, 1, 44), (44, 1, 34), (34, 1, 44), (44, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 54), (54, 1, 64), (64, 1, 65), (65, 1, 75)]"
200,"[(4, 1, 14), (14, 1, 14), (14, 1, 4), (4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 34), (34, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 54), (54, 1, 64), (64, 1, 54), (54, 1, 54), (54, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 75)]"
201,"[(0, 4, 1), (1, 4, 2), (2, 4, 12), (12, 4, 22), (22, 4, 23), (23, 4, 24), (24, 1, 14), (14, 1, 4), (4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 34), (34, 1, 44), (44, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 75)]"
202,"[(0, 4, 1), (1, 4, 2), (2, 4, 3), (3, 4, 4), (4, 1, 14), (14, 1, 24), (24, 1, 23), (23, 4, 23), (23, 4, 24), (24, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 75), (75, 4, 76), (76, 1, 76), (76, 1, 86), (86, 4, 87), (87, 0, 87)]"
203,"[(3, 4, 4), (4, 1, 14), (14, 1, 24), (24, 1, 23), (23, 4, 23), (23, 4, 24), (24, 1, 34), (34, 1, 24), (24, 1, 23), (23, 4, 22), (22, 4, 32), (32, 2, 22), (22, 4, 23), (23, 4, 24), (24, 1, 34), (34, 1, 34), (34, 1, 35), (35, 1, 34), (34, 1, 24), (24, 1, 34)]"
204,"[(9, 3, 8), (8, 3, 8), (8, 3, 7), (7, 3, 6), (6, 3, 5), (5, 1, 15), (15, 1, 25), (25, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 25), (25, 1, 15), (15, 1, 25), (25, 1, 24), (24, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 44), (44, 1, 54)]"
205,"[(2, 4, 3), (3, 4, 4), (4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 74), (74, 4, 75), (75, 4, 75), (75, 4, 76), (76, 1, 77), (77, 1, 87), (87, 0, 97), (97, 2, 87), (87, 0, 87), (87, 0, 87), (87, 0, 86)]"
206,"[(9, 3, 8), (8, 3, 8), (8, 3, 7), (7, 3, 6), (6, 3, 5), (5, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 45), (45, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 45), (45, 1, 55), (55, 1, 55)]"
207,"[(1, 4, 11), (11, 4, 12), (12, 4, 13), (13, 4, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 64), (64, 1, 64), (64, 1, 65), (65, 1, 65), (65, 1, 66), (66, 1, 76), (76, 1, 77), (77, 1, 87), (87, 0, 87), (87, 0, 87), (87, 0, 87)]"
208,"[(4, 1, 4), (4, 1, 14), (14, 1, 4), (4, 1, 4), (4, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 55), (55, 1, 45), (45, 1, 55), (55, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 65)]"
209,"[(5, 1, 15), (15, 1, 25), (25, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 55), (55, 1, 54), (54, 1, 55), (55, 1, 45), (45, 1, 45), (45, 1, 55), (55, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 1, 86), (86, 4, 76), (76, 1, 77)]"
210,"[(5, 1, 4), (4, 1, 14), (14, 1, 13), (13, 4, 14), (14, 1, 14), (14, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 54), (54, 1, 64), (64, 1, 54), (54, 1, 54), (54, 1, 64), (64, 1, 64), (64, 1, 64), (64, 1, 65), (65, 1, 75)]"
211,"[(4, 1, 14), (14, 1, 24), (24, 1, 25), (25, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 55), (55, 1, 54), (54, 1, 54), (54, 1, 54), (54, 1, 64), (64, 1, 64), (64, 1, 74), (74, 4, 75), (75, 4, 65), (65, 1, 75), (75, 4, 76), (76, 1, 86)]"
212,"[(9, 3, 8), (8, 3, 7), (7, 3, 6), (6, 3, 5), (5, 1, 15), (15, 1, 16), (16, 3, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 75), (75, 4, 76), (76, 1, 86), (86, 4, 76), (76, 1, 77), (77, 1, 77)]"
213,"[(9, 3, 8), (8, 3, 9), (9, 3, 9), (9, 3, 8), (8, 3, 8), (8, 3, 7), (7, 3, 7), (7, 3, 8), (8, 3, 7), (7, 3, 6), (6, 3, 5), (5, 1, 15), (15, 1, 5), (5, 1, 15), (15, 1, 15), (15, 1, 25), (25, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 45)]"
214,"[(3, 4, 4), (4, 1, 14), (14, 1, 13), (13, 4, 14), (14, 1, 13), (13, 4, 12), (12, 4, 13), (13, 4, 12), (12, 4, 13), (13, 4, 14), (14, 1, 4), (4, 1, 14), (14, 1, 15), (15, 1, 25), (25, 1, 26), (26, 3, 25), (25, 1, 15), (15, 1, 15), (15, 1, 5), (5, 1, 15)]"
215,"[(4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 34), (34, 1, 35), (35, 1, 45), (45, 1, 44), (44, 1, 54), (54, 1, 44), (44, 1, 54), (54, 1, 54), (54, 1, 64), (64, 1, 64), (64, 1, 74), (74, 4, 75), (75, 4, 74), (74, 4, 74), (74, 4, 74), (74, 4, 75), (75, 4, 85)]"
216,"[(5, 1, 6), (6, 3, 5), (5, 1, 6), (6, 3, 6), (6, 3, 6), (6, 3, 7), (7, 3, 7), (7, 3, 6), (6, 3, 5), (5, 1, 4), (4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 34), (34, 1, 44), (44, 1, 34), (34, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65)]"
217,"[(1, 4, 2), (2, 4, 2), (2, 4, 3), (3, 4, 4), (4, 1, 4), (4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 35), (35, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 44), (44, 1, 34), (34, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 74)]"
218,"[(1, 4, 2), (2, 4, 3), (3, 4, 4), (4, 1, 5), (5, 1, 15), (15, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 45), (45, 1, 46), (46, 1, 56), (56, 1, 66), (66, 1, 76), (76, 1, 86), (86, 4, 85), (85, 4, 86)]"
219,"[(3, 4, 4), (4, 1, 4), (4, 1, 14), (14, 1, 24), (24, 1, 25), (25, 1, 15), (15, 1, 5), (5, 1, 15), (15, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 45), (45, 1, 55), (55, 1, 56), (56, 1, 56), (56, 1, 66), (66, 1, 76), (76, 1, 75)]"
220,"[(9, 3, 9), (9, 3, 8), (8, 3, 18), (18, 3, 17), (17, 3, 17), (17, 3, 7), (7, 3, 17), (17, 3, 27), (27, 3, 26), (26, 3, 25), (25, 1, 24), (24, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 24), (24, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65)]"
221,"[(9, 3, 9), (9, 3, 8), (8, 3, 7), (7, 3, 6), (6, 3, 6), (6, 3, 6), (6, 3, 7), (7, 3, 7), (7, 3, 17), (17, 3, 16), (16, 3, 6), (6, 3, 6), (6, 3, 7), (7, 3, 6), (6, 3, 7), (7, 3, 6), (6, 3, 5), (5, 1, 4), (4, 1, 5), (5, 1, 6)]"
222,"[(6, 3, 16), (16, 3, 15), (15, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 1, 76), (76, 1, 86), (86, 4, 87), (87, 0, 88), (88, 3, 87), (87, 0, 87), (87, 0, 87)]"
